Date,Attendance,Quarter,Place in Quarter,Temperature,Humidity,Wind Speed,Precipitation,Skyc1,Skyc2,Skyc3
2015-09-19 20:00:00,0,0,0,60.08,66.56,0.0,0.00,CLR,M,M
2015-09-06 18:00:00,0,0,0,87.98,43.37,10.3,0.00,FEW,M,M
2015-09-23 11:00:00,89,1,0.024691358024691357,75.92,38.57,4.6,0.00,SCT,M,M
2015-11-13 17:00:00,138,1,0.654320987654321,41.00,50.63,5.7,0.00,CLR,M,M
2015-11-19 14:00:00,92,1,0.7283950617283951,42.08,37.46,30.8,0.00,SCT,M,M
2015-11-08 20:00:00,86,1,0.5925925925925926,37.94,67.21,4.6,0.00,CLR,M,M
2015-09-24 17:00:00,185,1,0.037037037037037035,71.06,61.16,10.3,0.00,FEW,BKN,M
2015-09-15 21:00:00,1,0,0,69.98,51.07,10.3,0.00,CLR,M,M
2015-10-21 18:30:00,92,1,0.37037037037037035,71.06,58.82,11.4,0.00,FEW,BKN,M
2015-12-19 19:30:00,0,0,0,24.08,68.09,4.6,0.00,CLR,M,M
2015-09-18 12:00:00,115,0,0,73.94,87.45,4.6,0.00,OVC,M,M
2015-10-18 18:00:00,51,1,0.3333333333333333,46.04,65.32,8.0,0.00,CLR,M,M
2015-10-01 13:00:00,62,1,0.12345679012345678,59.00,53.36,19.4,0.00,BKN,M,M
2015-10-11 14:30:00,41,1,0.24691358024691357,78.08,41.86,12.5,0.00,FEW,M,M
2015-09-05 20:30:00,0,0,0,77.00,73.78,8.0,0.00,SCT,SCT,BKN
2015-11-23 09:00:00,33,1,0.7777777777777778,30.92,78.35,9.1,0.00,SCT,M,M
2015-11-12 08:30:00,37,1,0.6419753086419753,42.98,88.85,27.4,0.00,OVC,M,M
2015-09-29 11:30:00,55,1,0.09876543209876543,59.00,93.13,13.7,0.14,FEW,BKN,OVC
2015-12-07 13:30:00,51,1,0.9506172839506173,35.96,96.49,9.1,0.00,OVC,M,M
2015-10-22 07:30:00,27,1,0.38271604938271603,53.06,73.89,5.7,0.00,FEW,SCT,OVC
2015-10-05 12:30:00,71,1,0.1728395061728395,59.00,86.69,6.8,0.00,OVC,M,M
2015-10-09 23:00:00,0,1,0.2222222222222222,46.94,89.65,4.6,0.00,FEW,FEW,M
2015-12-08 23:30:00,0,1,0.9629629629629629,46.94,83.09,13.7,0.00,BKN,OVC,M
2015-11-29 18:00:00,6,1,0.8518518518518519,37.04,81.80,6.8,0.00,FEW,BKN,BKN
2015-10-26 20:00:00,114,1,0.43209876543209874,51.08,79.48,5.7,0.00,OVC,M,M
2015-10-05 10:00:00,59,1,0.1728395061728395,57.02,93.08,8.0,0.00,OVC,M,M
2015-09-22 09:00:00,84,1,0.012345679012345678,68.00,56.51,4.6,0.00,FEW,FEW,M
2015-11-29 08:30:00,12,1,0.8518518518518519,30.02,68.81,5.7,0.00,FEW,SCT,M
2015-11-14 15:30:00,64,1,0.6666666666666666,55.94,41.82,13.7,0.00,BKN,M,M
2015-10-28 09:00:00,31,1,0.4567901234567901,55.94,96.78,9.1,0.00,BKN,OVC,M
2015-09-08 20:00:00,27,0,0,71.06,86.77,8.0,0.00,FEW,FEW,SCT
2015-12-11 10:00:00,0,0,0,46.94,60.47,5.7,0.00,SCT,BKN,OVC
2015-09-02 22:00:00,0,0,0,78.98,66.58,5.7,0.00,SCT,M,M
2015-11-26 21:30:00,0,1,0.8148148148148148,57.92,80.55,19.4,0.00,OVC,M,M
2015-10-19 06:00:00,13,1,0.345679012345679,51.08,38.96,22.8,0.00,FEW,M,M
2015-10-02 23:00:00,0,1,0.13580246913580246
2015-11-10 20:30:00,125,1,0.6172839506172839,39.92,69.96,6.8,0.00,CLR,M,M
2015-09-23 09:00:00,61,1,0.024691358024691357,71.06,49.23,3.4,0.00,FEW,FEW,M
2015-12-29 21:30:00,0,0,0,30.02,78.27,8.0,0.00,OVC,M,M
2015-12-28 17:30:00,0,0,0,33.98,92.36,22.8,0.04,OVC,M,M
2015-11-05 21:00:00,108,1,0.5555555555555556,64.94,84.26,27.4,0.00,BKN,OVC,M
2015-12-29 08:00:00,0,0,0,33.08,91.66,11.4,0.00,BKN,OVC,M
2015-09-06 20:00:00,0,0,0,80.06,62.29,6.8,0.00,FEW,M,M
2015-12-22 12:00:00,0,0,0,35.96,89.16,12.5,0.00,OVC,M,M
2015-09-23 15:30:00,144,1,0.024691358024691357,75.92,38.57,9.1,0.00,BKN,M,M
2015-12-28 18:00:00,0,0,0,33.98,96.46,14.8,0.01,OVC,M,M
2015-10-27 14:30:00,90,1,0.4444444444444444,55.04,66.41,14.8,0.00,OVC,M,M
2015-09-11 12:00:00,44,0,0,62.96,72.42,16.0,0.00,BKN,BKN,BKN
2015-12-19 21:00:00,0,0,0,23.00,74.09,6.8,0.00,SCT,M,M
2015-12-08 10:00:00,38,1,0.9629629629629629,42.98,79.38,9.1,0.00,SCT,OVC,M
2015-09-13 11:30:00,44,0,0,68.00,40.28,10.3,0.00,SCT,M,M
2015-10-08 11:00:00,69,1,0.20987654320987653,73.04,55.01,12.5,0.00,SCT,M,M
2015-11-20 19:30:00,35,1,0.7407407407407407,32.00,95.73,0.0,0.03,VV ,M,M
2015-11-21 19:30:00,50,1,0.7530864197530864,24.08,74.20,9.1,0.00,FEW,FEW,M
2015-10-18 16:00:00,73,1,0.3333333333333333,57.92,26.93,0.0,0.00,CLR,M,M
2015-11-08 17:30:00,59,1,0.5925925925925926,46.04,47.05,0.0,0.00,CLR,M,M
2015-12-15 09:30:00,0,0,0,41.00,73.19,6.8,0.00,OVC,M,M
2015-11-19 08:00:00,39,1,0.7283950617283951,39.92,52.79,23.9,0.00,FEW,M,M
2015-11-19 23:30:00,0,1,0.7283950617283951,35.06,51.64,17.1,0.00,CLR,M,M
2015-10-23 21:30:00,22,1,0.3950617283950617,60.08,92.56,11.4,0.00,SCT,OVC,M
2015-10-05 08:00:00,49,1,0.1728395061728395,55.94,93.05,8.0,0.00,OVC,M,M
2015-10-09 21:00:00,25,1,0.2222222222222222,48.92,83.23,3.4,0.00,FEW,SCT,M
2015-12-06 17:00:00,70,1,0.9382716049382716,39.92,76.32,4.6,0.00,SCT,SCT,BKN
2015-12-20 22:00:00,0,0,0,48.02,56.01,22.8,0.00,BKN,OVC,M
2015-09-18 14:00:00,270,0,0,73.94,87.45,6.8,0.00,SCT,BKN,OVC
2015-09-22 11:00:00,122,1,0.012345679012345678,73.94,44.66,4.6,0.00,FEW,FEW,M
2015-11-18 07:00:00,40,1,0.7160493827160493,60.98,80.78,28.5,0.00,FEW,BKN,OVC
2015-10-01 11:00:00,83,1,0.12345679012345678,57.02,57.29,23.9,0.00,BKN,M,M
2015-10-10 11:30:00,5,1,0.2345679012345679,60.08,57.33,8.0,0.00,FEW,BKN,M
2015-10-23 22:30:00,0,1,0.3950617283950617,60.98,96.85,10.3,0.00,BKN,OVC,M
2015-11-14 11:00:00,60,1,0.6666666666666666,50.00,39.07,17.1,0.00,SCT,M,M
2015-09-05 13:30:00,13,0,0,84.92,56.98,12.5,0.00,FEW,BKN,BKN
2015-09-08 18:00:00,56,0,0,73.04,90.14,6.8,0.00,FEW,BKN,BKN
2015-12-11 08:00:00,0,0,0,42.98,67.81,6.8,0.00,FEW,BKN,M
2015-11-29 16:00:00,78,1,0.8518518518518519,37.04,81.80,8.0,0.00,FEW,SCT,BKN
2015-09-09 11:30:00,34,0,0,73.04,53.24,10.3,0.00,BKN,M,M
2015-12-05 22:00:00,0,1,0.9259259259259259,33.98,96.46,6.8,0.00,OVC,M,M
2015-12-24 23:00:00,0,0,0,37.94,85.49,0.0,0.00,SCT,BKN,M
2015-11-17 20:30:00,143,1,0.7037037037037037,59.00,77.49,19.4,0.00,SCT,OVC,M
2015-12-11 14:30:00,0,0,0,50.00,58.34,4.6,0.00,FEW,SCT,BKN
2015-11-03 19:30:00,95,1,0.5308641975308642,55.94,93.05,5.7,0.00,CLR,M,M
2015-09-30 12:30:00,51,1,0.1111111111111111,60.08,49.25,18.2,0.00,SCT,M,M
2015-10-04 08:30:00,20,1,0.16049382716049382,51.98,86.30,9.1,0.00,OVC,M,M
2015-10-02 21:00:00,52,1,0.13580246913580246
2015-12-15 13:00:00,0,0,0,41.00,73.19,6.8,0.00,OVC,M,M
2015-11-03 21:00:00,140,1,0.5308641975308642,53.96,100.00,5.7,0.00,CLR,M,M
2015-10-28 11:00:00,64,1,0.4567901234567901,53.96,92.99,14.8,0.07,BKN,OVC,M
2015-09-12 07:00:00,0,0,0,53.06,73.89,14.8,0.00,FEW,BKN,BKN
2015-09-07 15:30:00,0,0,0,86.00,55.04,9.1,0.00,BKN,BKN,BKN
2015-12-22 14:00:00,0,0,0,37.04,85.43,6.8,0.00,OVC,M,M
2015-12-18 10:30:00,0,0,0,26.96,52.81,23.9,0.00,SCT,M,M
2015-11-09 06:00:00,14,1,0.6049382716049383,30.92,88.92,0.0,0.00,CLR,M,M
2015-11-05 19:00:00,111,1,0.5555555555555556,66.02,78.08,21.7,0.00,BKN,OVC,M
2015-09-06 16:30:00,37,0,0,91.04,40.90,14.8,0.00,FEW,M,M
2015-09-21 18:30:00,169,1,0.0,66.02,50.14,8.0,0.00,CLR,M,M
2015-10-24 17:30:00,90,1,0.4074074074074074,55.04,83.08,17.1,0.00,OVC,M,M
2015-09-15 17:00:00,99,0,0,78.98,36.29,12.5,0.00,FEW,M,M
2015-09-25 16:30:00,188,1,0.04938271604938271,69.98,70.81,11.4,0.00,FEW,BKN,M
2015-10-12 15:30:00,63,1,0.25925925925925924,75.02,27.23,16.0,0.00,FEW,FEW,M
2015-11-08 12:30:00,48,1,0.5925925925925926,51.08,40.73,6.8,0.00,CLR,M,M
2015-12-08 08:00:00,26,1,0.9629629629629629,39.92,89.34,12.5,0.00,OVC,M,M
2015-12-21 09:00:00,0,0,0,46.94,92.78,16.0,0.01,OVC,M,M
2015-12-12 21:30:00,0,0,0,46.94,100.00,5.7,0.00,OVC,M,M
2015-12-29 12:30:00,0,0,0,30.92,81.95,14.8,0.00,OVC,M,M
2015-09-26 13:30:00,129,1,0.06172839506172839,73.94,57.32,11.4,0.00,FEW,SCT,M
2015-10-13 21:30:00,84,1,0.2716049382716049,53.06,71.40,11.4,0.00,FEW,FEW,M
2015-12-01 10:30:00,81,1,0.8765432098765432,39.92,69.96,14.8,0.00,SCT,M,M
2015-10-12 16:00:00,86,1,0.25925925925925924,71.96,30.18,21.7,0.00,FEW,FEW,SCT
2015-11-25 17:30:00,78,1,0.8024691358024691,48.92,65.67,19.4,0.00,OVC,M,M
2015-10-01 09:00:00,53,1,0.12345679012345678,55.04,61.56,22.8,0.00,BKN,M,M
2015-12-06 19:00:00,44,1,0.9382716049382716,37.04,81.80,3.4,0.00,FEW,SCT,M
2015-09-22 13:00:00,54,1,0.012345679012345678,77.00,37.21,4.6,0.00,FEW,SCT,M
2015-10-25 11:30:00,35,1,0.41975308641975306,57.92,42.14,5.7,0.00,FEW,FEW,M
2015-12-04 13:30:00,58,1,0.9135802469135802,46.04,62.56,9.1,0.00,CLR,M,M
2015-09-22 23:30:00,0,1,0.012345679012345678,64.94,70.28,4.6,0.00,BKN,M,M
2015-11-01 17:30:00,61,1,0.5061728395061729,57.02,54.95,6.8,0.00,FEW,M,M
2015-10-10 10:30:00,40,1,0.2345679012345679,57.02,63.97,8.0,0.00,SCT,BKN,M
2015-12-20 17:30:00,0,0,0,46.04,49.19,17.1,0.00,SCT,BKN,OVC
2015-10-08 14:30:00,73,1,0.20987654320987653,75.02,51.47,14.8,0.00,FEW,BKN,BKN
2015-11-08 08:30:00,30,1,0.5925925925925926,42.98,59.93,5.7,0.00,CLR,M,M
2015-10-20 08:30:00,44,1,0.35802469135802467,57.92,45.58,14.8,0.00,SCT,BKN,M
2015-11-20 10:30:00,63,1,0.7407407407407407,39.02,33.87,10.3,0.00,BKN,BKN,M
2015-12-24 21:00:00,0,0,0,39.92,82.60,0.0,0.00,BKN,OVC,M
2015-12-30 14:30:00,0,0,0,28.04,74.61,13.7,0.00,OVC,M,M
2015-09-16 21:30:00,0,0,0,69.08,58.56,9.1,0.00,CLR,M,M
2015-09-12 19:30:00,0,0,0,57.92,61.93,6.8,0.00,FEW,M,M
2015-12-24 19:30:00,0,0,0,41.00,75.88,0.0,0.00,BKN,BKN,OVC
2015-11-22 19:00:00,71,1,0.7654320987654321,23.00,77.64,12.5,0.00,SCT,BKN,BKN
2015-11-03 23:00:00,3,1,0.5308641975308642,51.08,100.00,4.6,0.00,FEW,M,M
2015-12-25 13:30:00,0,0,0,42.98,64.93,8.0,0.00,FEW,BKN,M
2015-10-18 22:00:00,1,1,0.3333333333333333,42.98,55.27,8.0,0.00,CLR,M,M
2015-12-03 16:00:00,105,1,0.9012345679012346,33.98,88.42,11.4,0.00,OVC,M,M
2015-09-29 23:30:00,0,1,0.09876543209876543,55.94,69.30,16.0,0.00,FEW,FEW,M
2015-12-27 14:30:00,0,0,0,35.96,81.72,20.5,0.00,BKN,BKN,OVC
2015-09-15 06:30:00,12,0,0,64.04,69.72,9.1,0.00,SCT,BKN,M
2015-10-28 13:00:00,48,1,0.4567901234567901,51.98,89.26,13.7,0.11,OVC,M,M
2015-09-08 16:00:00,36,0,0,73.94,90.73,9.1,0.00,SCT,SCT,OVC
2015-12-21 18:00:00,0,0,0,42.98,96.60,8.0,0.00,OVC,M,M
2015-09-28 13:30:00,64,1,0.08641975308641975,75.92,68.78,3.4,0.00,SCT,BKN,OVC
2015-10-02 11:00:00,68,1,0.13580246913580246,57.92,55.47,25.1,0.00,FEW,BKN,M
2015-09-29 08:00:00,51,1,0.09876543209876543,59.00,89.57,17.1,0.03,OVC,M,M
2015-11-30 06:30:00,26,1,0.8641975308641975,39.02,79.05,10.3,0.00,OVC,M,M
2015-12-11 06:30:00,0,0,0,42.08,70.20,9.1,0.00,BKN,M,M
2015-10-16 08:30:00,36,1,0.30864197530864196,46.04,62.56,14.8,0.00,FEW,M,M
2015-10-25 22:00:00,3,1,0.41975308641975306,44.96,76.25,3.4,0.00,CLR,M,M
2015-11-25 21:00:00,0,1,0.8024691358024691,50.00,63.08,19.4,0.00,OVC,M,M
2015-11-04 17:30:00,178,1,0.5432098765432098,62.96,80.93,8.0,0.00,FEW,M,M
2015-12-04 06:30:00,23,1,0.9135802469135802,32.00,95.73,9.1,0.00,OVC,M,M
2015-11-07 17:30:00,72,1,0.5802469135802469,44.06,55.02,6.8,0.00,CLR,M,M
2015-10-04 06:30:00,0,1,0.16049382716049382,50.00,89.17,9.1,0.00,OVC,M,M
2015-12-02 23:30:00,0,1,0.8888888888888888,30.92,81.95,9.1,0.00,FEW,M,M
2015-09-25 06:30:00,25,1,0.04938271604938271,60.98,93.19,5.7,0.00,BKN,BKN,M
2015-09-15 15:00:00,60,0,0,82.04,32.84,17.1,0.00,FEW,M,M
2015-12-17 21:00:00,0,0,0,28.94,74.70,11.4,0.00,SCT,BKN,M
2015-10-08 07:00:00,43,1,0.20987654320987653,55.94,83.69,4.6,0.00,SCT,OVC,M
2015-10-12 18:00:00,113,1,0.25925925925925924,64.94,41.49,25.1,0.00,BKN,BKN,M
2015-10-18 20:00:00,76,1,0.3333333333333333,46.04,57.78,9.1,0.00,CLR,M,M
2015-11-24 08:30:00,29,1,0.7901234567901234,30.02,92.23,4.6,0.00,BKN,BKN,M
2015-12-06 21:00:00,39,1,0.9382716049382716,35.96,89.16,3.4,0.00,FEW,M,M
2015-12-31 13:30:00,0,0,0,26.06,71.04,16.0,0.00,OVC,M,M
2015-09-18 10:00:00,65,0,0,73.94,81.71,8.0,0.00,BKN,OVC,M
2015-11-06 11:30:00,80,1,0.5679012345679012,51.08,68.28,18.2,0.00,OVC,M,M
2015-10-07 11:30:00,57,1,0.19753086419753085,69.98,56.78,9.1,0.00,FEW,M,M
2015-10-19 21:30:00,114,1,0.345679012345679,64.04,36.68,18.2,0.00,SCT,BKN,M
2015-11-23 15:00:00,89,1,0.7777777777777778,35.96,72.66,8.0,0.00,CLR,M,M
2015-10-09 17:00:00,161,1,0.2222222222222222,57.02,63.97,11.4,0.00,BKN,M,M
2015-11-30 10:00:00,58,1,0.8641975308641975,41.00,73.19,14.8,0.00,SCT,OVC,M
2015-10-01 22:30:00,0,1,0.12345679012345678,53.96,64.03,20.5,0.00,SCT,M,M
2015-09-22 15:00:00,104,1,0.012345679012345678,78.08,37.38,4.6,0.00,FEW,BKN,M
2015-12-17 07:30:00,0,0,0,30.02,68.81,18.2,0.00,OVC,M,M
2015-10-05 12:00:00,66,1,0.1728395061728395,59.00,86.69,6.8,0.00,OVC,M,M
2015-12-11 17:00:00,0,0,0,48.92,58.61,5.7,0.00,OVC,M,M
2015-12-26 06:30:00,0,0,0,39.92,76.32,12.5,0.00,FEW,BKN,M
2015-11-20 16:30:00,141,1,0.7407407407407407,37.94,40.39,4.6,0.00,OVC,M,M
2015-11-22 17:00:00,45,1,0.7654320987654321,21.92,71.12,12.5,0.00,OVC,M,M
2015-11-10 09:30:00,40,1,0.6172839506172839,51.08,49.97,0.0,0.00,BKN,M,M
2015-10-28 15:00:00,58,1,0.4567901234567901,51.98,82.87,14.8,0.00,BKN,BKN,OVC
2015-10-29 08:30:00,28,1,0.4691358024691358,37.94,78.96,18.2,0.01,OVC,M,M
2015-09-02 15:30:00,24,0,0,89.06,48.12,14.8,0.00,SCT,BKN,M
2015-12-23 22:30:00,0,0,0,44.06,82.31,30.8,0.00,BKN,OVC,M
2015-11-14 15:00:00,53,1,0.6666666666666666,55.94,41.82,13.7,0.00,BKN,M,M
2015-12-23 08:30:00,0,0,0,51.98,100.00,16.0,0.00,OVC,M,M
2015-09-17 21:00:00,1,0,0,73.04,78.65,10.3,0.01,SCT,BKN,OVC
2015-10-02 09:00:00,34,1,0.13580246913580246,55.04,56.62,23.9,0.00,FEW,SCT,M
2015-12-31 21:30:00,0,0,0,23.00,71.24,10.3,0.00,OVC,M,M
2015-10-08 23:30:00,0,1,0.20987654320987653,64.94,84.26,10.3,0.00,OVC,M,M
2015-12-01 06:30:00,20,1,0.8765432098765432,41.00,85.67,11.4,0.00,SCT,BKN,OVC
2015-12-03 14:00:00,95,1,0.9012345679012346,33.98,85.24,14.8,0.00,OVC,M,M
2015-09-25 15:00:00,167,1,0.04938271604938271,69.98,68.13,12.5,0.00,FEW,SCT,BKN
2015-09-19 10:30:00,119,0,0,62.06,72.33,13.7,0.00,BKN,BKN,M
2015-12-13 19:30:00,0,0,0,57.92,93.10,16.0,0.12,BKN,OVC,M
2015-10-20 06:30:00,29,1,0.35802469135802467,57.02,45.11,13.7,0.00,BKN,M,M
2015-12-05 13:30:00,34,1,0.9259259259259259,44.96,57.63,9.1,0.00,SCT,M,M
2015-11-07 10:30:00,56,1,0.5802469135802469,51.08,54.09,16.0,0.00,FEW,FEW,M
2015-09-14 23:30:00,0,0,0,69.98,56.78,12.5,0.00,FEW,M,M
2015-11-18 18:30:00,98,1,0.7160493827160493,51.08,68.28,17.1,0.00,BKN,M,M
2015-12-22 18:00:00,0,0,0,35.96,89.16,12.5,0.00,OVC,M,M
2015-11-16 13:00:00,64,1,0.691358024691358,53.96,56.86,10.3,0.00,BKN,OVC,M
2015-10-04 20:30:00,33,1,0.16049382716049382,57.02,83.21,10.3,0.00,BKN,OVC,M
2015-09-08 21:30:00,0,0,0,69.98,90.02,8.0,0.00,FEW,SCT,OVC
2015-09-15 13:00:00,42,0,0,80.96,40.94,16.0,0.00,FEW,M,M
2015-09-04 19:30:00,0,0,0,73.04,81.14,8.0,0.00,FEW,FEW,SCT
2015-10-12 20:00:00,135,1,0.25925925925925924,62.06,47.86,12.5,0.00,FEW,BKN,M
2015-10-23 11:30:00,56,1,0.3950617283950617,57.02,59.31,12.5,0.00,FEW,BKN,OVC
2015-10-25 20:00:00,62,1,0.41975308641975306,48.02,65.56,4.6,0.00,CLR,M,M
2015-12-17 23:00:00,0,0,0,28.04,77.50,10.3,0.00,SCT,BKN,M
2015-09-11 06:00:00,6,0,0,60.08,92.56,18.2,0.05,BKN,OVC,M
2015-10-30 10:00:00,45,1,0.48148148148148145,50.00,74.10,3.4,0.00,FEW,M,M
2015-11-18 06:00:00,4,1,0.7160493827160493,60.08,83.41,22.8,0.00,FEW,SCT,OVC
2015-11-27 19:30:00,0,1,0.8271604938271605,35.96,78.79,16.0,0.00,OVC,M,M
2015-12-04 12:30:00,73,1,0.9135802469135802,46.04,67.69,8.0,0.00,CLR,M,M
2015-11-19 22:00:00,34,1,0.7283950617283951,35.96,49.83,13.7,0.00,CLR,M,M
2015-09-01 16:30:00,46,0,0,87.08,60.88,11.4,0.00,SCT,M,M
2015-12-09 20:00:00,0,1,0.9753086419753086,44.96,76.25,8.0,0.00,SCT,BKN,OVC
2015-10-28 06:30:00,34,1,0.4567901234567901,53.96,96.76,11.4,0.00,OVC,M,M
2015-11-26 09:30:00,0,1,0.8148148148148148,53.96,83.00,16.0,0.00,FEW,BKN,OVC
2015-10-18 11:30:00,62,1,0.3333333333333333,55.04,35.22,4.6,0.00,CLR,M,M
2015-10-30 18:30:00,81,1,0.48148148148148145,48.02,70.86,8.0,0.00,SCT,OVC,M
2015-09-18 20:00:00,0,0,0,68.00,96.34,9.1,0.21,FEW,BKN,OVC
2015-11-27 12:00:00,21,1,0.8271604938271605,35.96,89.16,19.4,0.00,BKN,OVC,M
2015-10-06 13:30:00,70,1,0.18518518518518517,66.92,58.65,3.4,0.00,FEW,FEW,FEW
2015-09-21 14:30:00,131,1,0.0,73.04,39.44,5.7,0.00,CLR,M,M
2015-12-06 23:00:00,0,1,0.9382716049382716,30.92,96.41,3.4,0.00,FEW,M,M
2015-11-03 14:00:00,101,1,0.5308641975308642,69.98,56.78,9.1,0.00,CLR,M,M
2015-12-04 21:00:00,56,1,0.9135802469135802,37.04,100.00,9.1,0.00,OVC,M,M
2015-10-09 15:00:00,97,1,0.2222222222222222,57.92,61.93,10.3,0.00,OVC,M,M
2015-11-13 14:30:00,101,1,0.654320987654321,46.04,39.90,16.0,0.00,SCT,M,M
2015-12-19 15:00:00,0,0,0,28.94,48.69,10.3,0.00,FEW,FEW,M
2015-12-10 15:30:00,0,1,0.9876543209876543,55.04,61.56,29.6,0.00,BKN,BKN,M
2015-09-26 10:30:00,109,1,0.06172839506172839,71.06,63.18,6.8,0.00,BKN,M,M
2015-11-23 10:30:00,47,1,0.7777777777777778,32.00,78.45,10.3,0.00,OVC,M,M
2015-12-03 12:00:00,57,1,0.9012345679012346,33.98,88.42,11.4,0.00,OVC,M,M
2015-12-26 20:30:00,0,0,0,41.00,100.00,10.3,0.00,VV ,M,M
2015-09-29 12:00:00,51,1,0.09876543209876543,60.98,86.79,16.0,0.00,BKN,BKN,OVC
2015-11-11 08:30:00,37,1,0.6296296296296297,50.00,63.08,10.3,0.00,FEW,FEW,M
2015-10-18 08:00:00,22,1,0.3333333333333333,42.98,57.35,5.7,0.00,CLR,M,M
2015-09-23 19:30:00,216,1,0.024691358024691357,66.92,65.61,5.7,0.00,BKN,M,M
2015-09-03 17:30:00,55,0,0,89.06,53.46,12.5,0.00,SCT,BKN,M
2015-11-22 23:00:00,0,1,0.7654320987654321,26.96,78.00,12.5,0.00,FEW,BKN,M
2015-11-03 19:00:00,100,1,0.5308641975308642,55.94,93.05,5.7,0.00,CLR,M,M
2015-10-27 18:30:00,93,1,0.4444444444444444,51.98,86.30,14.8,0.00,OVC,M,M
2015-11-09 08:00:00,45,1,0.6049382716049383,44.06,65.07,0.0,0.00,CLR,M,M
2015-12-22 20:00:00,0,0,0,37.04,92.46,13.7,0.00,OVC,M,M
2015-09-16 14:30:00,48,0,0,82.04,39.53,17.1,0.00,CLR,M,M
2015-10-27 20:00:00,121,1,0.4444444444444444,51.08,89.22,19.4,0.05,OVC,M,M
2015-09-17 23:00:00,0,0,0,75.02,68.69,17.1,0.00,FEW,FEW,BKN
2015-12-22 14:30:00,0,0,0,37.04,85.43,6.8,0.00,OVC,M,M
2015-10-15 16:30:00,74,1,0.2962962962962963,66.92,20.36,26.2,0.00,SCT,M,M
2015-12-25 17:30:00,0,0,0,35.96,81.72,11.4,0.00,OVC,M,M
2015-10-04 16:00:00,121,1,0.16049382716049382,55.94,83.69,11.4,0.00,OVC,M,M
2015-09-15 11:00:00,45,0,0,75.92,48.34,10.3,0.00,BKN,M,M
2015-10-29 07:00:00,33,1,0.4691358024691358,37.04,78.31,18.2,0.00,OVC,M,M
2015-09-12 20:30:00,0,0,0,55.94,66.52,4.6,0.00,FEW,M,M
2015-10-25 18:00:00,68,1,0.41975308641975306,48.92,63.39,8.0,0.00,CLR,M,M
2015-12-13 15:30:00,0,0,0,59.00,93.13,13.7,0.08,BKN,BKN,OVC
2015-09-18 22:30:00,0,0,0,69.08,96.36,8.0,0.03,FEW,BKN,OVC
2015-10-03 21:00:00,8,1,0.14814814814814814,50.00,82.73,14.8,0.00,OVC,M,M
2015-12-14 23:00:00,0,0,0,42.08,85.13,8.0,0.00,BKN,BKN,M
2015-10-12 12:00:00,60,1,0.25925925925925924,66.92,46.98,8.0,0.00,FEW,SCT,BKN
2015-11-19 16:00:00,61,1,0.7283950617283951,39.92,39.17,23.9,0.00,FEW,M,M
2015-10-12 22:00:00,33,1,0.25925925925925924,57.02,61.81,17.1,0.00,OVC,M,M
2015-09-24 07:00:00,75,1,0.037037037037037035,62.06,83.54,4.6,0.00,BKN,M,M
2015-10-22 13:30:00,56,1,0.38271604938271603,62.06,51.64,6.8,0.00,FEW,FEW,M
2015-11-19 10:30:00,61,1,0.7283950617283951,41.00,50.63,21.7,0.00,FEW,M,M
2015-11-04 13:30:00,64,1,0.5432098765432098,69.98,65.54,13.7,0.00,FEW,M,M
2015-09-01 20:00:00,38,0,0,80.06,76.36,6.8,0.00,FEW,M,M
2015-09-18 22:00:00,0,0,0,69.08,96.36,8.0,0.03,FEW,BKN,OVC
2015-09-08 12:30:00,24,0,0,71.06,96.39,9.1,0.88,SCT,SCT,OVC
2015-12-19 14:30:00,0,0,0,30.02,46.59,16.0,0.00,FEW,FEW,M
2015-11-04 07:00:00,30,1,0.5432098765432098,53.96,100.00,3.4,0.00,VV ,M,M
2015-11-27 14:00:00,26,1,0.8271604938271605,35.06,84.69,19.4,0.00,OVC,M,M
2015-11-12 11:30:00,76,1,0.6419753086419753,46.04,79.07,25.1,0.00,OVC,M,M
2015-09-10 10:30:00,21,0,0,73.04,53.24,8.0,0.00,FEW,SCT,SCT
2015-11-08 22:00:00,3,1,0.5925925925925926,35.96,69.51,5.7,0.00,CLR,M,M
2015-12-14 20:30:00,0,0,0,44.06,85.25,12.5,0.00,SCT,BKN,OVC
2015-09-10 12:00:00,33,0,0,66.02,72.72,14.8,0.00,SCT,BKN,BKN
2015-11-16 23:30:00,0,1,0.691358024691358,46.94,96.66,11.4,0.01,BKN,BKN,OVC
2015-12-09 22:00:00,0,1,0.9753086419753086,42.08,82.17,8.0,0.00,FEW,FEW,M
2015-10-09 13:00:00,75,1,0.2222222222222222,57.92,66.75,9.1,0.00,FEW,OVC,M
2015-12-05 09:00:00,55,1,0.9259259259259259,33.08,88.37,5.7,0.00,FEW,SCT,BKN
2015-11-18 12:30:00,56,1,0.7160493827160493,59.00,59.58,28.5,0.00,FEW,SCT,BKN
2015-09-21 07:30:00,63,1,0.0,55.94,83.69,4.6,0.00,FEW,M,M
2015-10-28 19:00:00,101,1,0.4567901234567901,42.08,75.98,22.8,0.13,FEW,BKN,M
2015-12-03 10:00:00,46,1,0.9012345679012346,33.98,88.42,12.5,0.00,OVC,M,M
2015-09-25 11:00:00,81,1,0.04938271604938271,71.96,63.70,12.5,0.00,FEW,SCT,BKN
2015-12-13 10:00:00,0,0,0,60.98,89.65,14.8,0.00,SCT,OVC,M
