station,valid, tmpf ,  relh ,  skyc1 ,  skyc2 ,  skyc3
ORD,2016-04-21 08:47,60.80,87.92,FEW,BKN,OVC
ORD,2016-04-21 08:51,60.08,89.61,FEW,BKN,BKN
ORD,2016-04-21 09:12,60.98,86.79,SCT,SCT,BKN
ORD,2016-04-21 09:35,62.06,83.54,FEW,BKN,BKN
ORD,2016-04-21 09:51,62.96,75.33,SCT,BKN,BKN
ORD,2016-04-21 10:48,64.40,72.56,SCT,SCT,BKN
ORD,2016-04-21 10:51,64.94,70.28,SCT,SCT,BKN
ORD,2016-04-21 11:51,66.02,60.51,BKN,BKN,OVC
ORD,2016-04-21 12:51,68.00,48.77,BKN,OVC,M
ORD,2016-04-21 13:51,69.08,43.61,SCT,OVC,M
ORD,2016-04-21 14:51,68.00,46.83,SCT,BKN,OVC
ORD,2016-04-21 15:51,68.00,45.26,FEW,SCT,BKN
ORD,2016-04-21 16:51,69.98,37.64,FEW,FEW,SCT
ORD,2016-04-21 17:51,69.08,38.81,FEW,FEW,SCT
ORD,2016-04-21 18:51,59.00,66.88,SCT,BKN,BKN
ORD,2016-04-21 19:51,57.92,69.52,FEW,SCT,BKN
ORD,2016-04-21 20:51,59.00,64.22,FEW,BKN,BKN
ORD,2016-04-21 21:51,53.96,80.25,FEW,SCT,BKN
ORD,2016-04-21 22:51,53.96,80.25,FEW,SCT,M
ORD,2016-04-21 23:51,55.04,77.15,SCT,SCT,BKN
ORD,2016-04-22 00:51,53.96,80.25,FEW,SCT,SCT
ORD,2016-04-22 01:51,53.06,82.94,BKN,M,M
ORD,2016-04-22 02:51,53.96,83.00,BKN,BKN,M
ORD,2016-04-22 03:51,53.06,85.78,BKN,M,M
ORD,2016-04-22 04:51,51.08,89.22,FEW,FEW,M
ORD,2016-04-22 05:29,48.02,92.81,SCT,M,M
ORD,2016-04-22 05:51,48.02,96.02,OVC,M,M
ORD,2016-04-22 06:32,44.96,96.63,OVC,M,M
ORD,2016-04-22 06:51,44.96,92.72,OVC,M,M
ORD,2016-04-22 07:07,44.06,95.95,OVC,M,M
ORD,2016-04-22 07:51,44.06,92.69,OVC,M,M
ORD,2016-04-22 08:05,44.06,92.69,OVC,M,M
ORD,2016-04-22 08:20,44.06,92.69,OVC,M,M
ORD,2016-04-22 08:51,44.96,85.90,OVC,M,M
ORD,2016-04-22 09:37,44.96,82.38,OVC,M,M
ORD,2016-04-22 09:51,44.06,85.25,OVC,M,M
ORD,2016-04-22 10:51,44.96,79.54,OVC,M,M
ORD,2016-04-22 11:51,48.02,73.39,OVC,M,M
ORD,2016-04-22 12:51,51.08,68.28,OVC,M,M
ORD,2016-04-22 13:51,51.08,65.48,BKN,M,M
ORD,2016-04-22 14:51,51.98,63.33,FEW,M,M
ORD,2016-04-22 15:51,51.98,61.15,FEW,M,M
ORD,2016-04-22 16:51,50.00,63.08,CLR,M,M
ORD,2016-04-22 17:51,48.92,63.39,CLR,M,M
ORD,2016-04-22 18:51,46.04,67.69,FEW,M,M
ORD,2016-04-22 19:51,44.06,70.42,FEW,M,M
ORD,2016-04-22 20:51,42.98,73.39,FEW,FEW,M
ORD,2016-04-22 21:51,42.98,73.39,FEW,FEW,M
ORD,2016-04-22 22:51,42.98,70.30,FEW,SCT,M
ORD,2016-04-22 23:51,42.08,72.78,FEW,M,M
ORD,2016-04-23 00:51,41.00,75.88,FEW,M,M
ORD,2016-04-23 01:51,39.92,79.12,CLR,M,M
ORD,2016-04-23 02:51,39.02,81.95,CLR,M,M
ORD,2016-04-23 03:51,39.02,81.95,CLR,M,M
ORD,2016-04-23 04:51,37.94,85.49,FEW,M,M
ORD,2016-04-23 05:51,37.94,85.49,FEW,M,M
ORD,2016-04-23 06:51,41.00,85.67,SCT,M,M
ORD,2016-04-23 07:51,44.96,79.54,FEW,SCT,SCT
ORD,2016-04-23 08:51,48.02,76.53,FEW,FEW,M
ORD,2016-04-23 09:51,51.98,68.86,FEW,SCT,M
ORD,2016-04-23 10:51,53.96,66.28,SCT,SCT,M
ORD,2016-04-23 11:51,55.94,61.67,SCT,SCT,M
ORD,2016-04-23 12:51,57.02,59.31,FEW,FEW,M
ORD,2016-04-23 13:51,59.00,53.36,FEW,SCT,M
ORD,2016-04-23 14:51,60.08,53.15,FEW,M,M
ORD,2016-04-23 15:51,59.00,53.36,SCT,M,M
ORD,2016-04-23 16:51,57.92,51.02,SCT,M,M
ORD,2016-04-23 17:51,57.02,50.88,SCT,M,M
ORD,2016-04-23 18:51,53.96,52.61,BKN,M,M
ORD,2016-04-23 19:51,51.08,56.05,BKN,M,M
ORD,2016-04-23 20:51,48.92,56.14,BKN,M,M
ORD,2016-04-23 21:51,48.02,60.62,BKN,M,M
ORD,2016-04-23 22:51,46.94,63.13,CLR,M,M
ORD,2016-04-23 23:51,46.04,67.69,BKN,M,M
ORD,2016-04-24 00:51,44.96,70.52,BKN,M,M
ORD,2016-04-24 01:51,44.96,73.59,FEW,M,M
ORD,2016-04-24 02:51,42.08,82.17,FEW,M,M
ORD,2016-04-24 03:51,42.98,79.38,CLR,M,M
ORD,2016-04-24 04:51,42.98,82.24,FEW,M,M
ORD,2016-04-24 05:51,41.00,85.67,SCT,M,M
ORD,2016-04-24 06:51,46.94,79.70,FEW,BKN,M
ORD,2016-04-24 07:51,51.08,73.69,FEW,BKN,M
ORD,2016-04-24 08:51,57.02,66.65,FEW,SCT,M
ORD,2016-04-24 09:51,60.98,59.84,FEW,SCT,BKN
ORD,2016-04-24 10:51,64.04,53.73,FEW,SCT,BKN
ORD,2016-04-24 11:51,69.08,50.60,SCT,BKN,M
ORD,2016-04-24 12:51,71.06,50.89,FEW,FEW,BKN
ORD,2016-04-24 13:51,73.04,49.52,FEW,FEW,BKN
ORD,2016-04-24 14:51,75.92,43.21,FEW,FEW,BKN
ORD,2016-04-24 15:51,75.92,44.97,FEW,FEW,BKN
ORD,2016-04-24 16:51,77.00,41.69,FEW,FEW,SCT
ORD,2016-04-24 17:51,71.96,49.36,FEW,FEW,SCT
ORD,2016-04-24 18:51,69.98,51.07,FEW,BKN,OVC
ORD,2016-04-24 19:51,66.92,54.51,FEW,SCT,BKN
ORD,2016-04-24 20:51,64.94,60.77,FEW,BKN,M
ORD,2016-04-24 21:51,68.00,54.66,BKN,M,M
ORD,2016-04-24 22:51,68.00,52.51,BKN,M,M
ORD,2016-04-24 23:51,64.94,60.77,BKN,M,M
ORD,2016-04-25 00:51,60.98,69.86,BKN,M,M
ORD,2016-04-25 01:51,62.06,67.24,BKN,M,M
ORD,2016-04-25 02:51,60.98,69.86,SCT,OVC,M
ORD,2016-04-25 03:51,60.08,69.29,FEW,SCT,M
ORD,2016-04-25 04:51,60.08,69.29,FEW,SCT,M
ORD,2016-04-25 05:51,57.92,74.86,FEW,SCT,M
ORD,2016-04-25 06:51,62.06,67.24,FEW,SCT,M
ORD,2016-04-25 07:51,64.04,62.71,FEW,BKN,M
ORD,2016-04-25 08:51,66.02,60.51,FEW,BKN,M
ORD,2016-04-25 09:51,71.96,53.08,FEW,BKN,M
ORD,2016-04-25 10:51,73.04,51.18,FEW,FEW,M
ORD,2016-04-25 11:51,75.92,48.34,SCT,SCT,M
ORD,2016-04-25 12:51,78.08,45.00,SCT,BKN,M
ORD,2016-04-25 13:51,78.08,43.26,SCT,BKN,M
ORD,2016-04-25 14:51,78.98,43.68,SCT,BKN,BKN
ORD,2016-04-25 15:51,80.96,38.08,SCT,M,M
ORD,2016-04-25 16:51,80.96,38.08,SCT,BKN,M
ORD,2016-04-25 17:51,80.06,39.22,SCT,BKN,BKN
ORD,2016-04-25 18:51,80.06,39.22,SCT,SCT,BKN
ORD,2016-04-25 19:21,78.98,40.64,FEW,FEW,SCT
ORD,2016-04-25 19:51,78.98,42.00,FEW,SCT,SCT
ORD,2016-04-25 20:20,78.08,45.00,SCT,BKN,BKN
ORD,2016-04-25 20:51,75.92,53.65,FEW,SCT,SCT
ORD,2016-04-25 21:29,69.98,73.11,BKN,BKN,OVC
ORD,2016-04-25 21:35,68.00,78.25,BKN,BKN,OVC
ORD,2016-04-25 21:51,69.08,75.40,BKN,BKN,M
ORD,2016-04-25 22:23,69.98,65.54,FEW,SCT,BKN
ORD,2016-04-25 22:51,69.08,67.59,BKN,BKN,M
ORD,2016-04-25 23:51,68.00,67.91,BKN,BKN,M
ORD,2016-04-26 00:51,66.92,65.61,BKN,M,M
ORD,2016-04-26 01:51,50.00,89.17,BKN,BKN,M
ORD,2016-04-26 02:13,48.92,89.73,SCT,BKN,M
ORD,2016-04-26 02:23,48.02,92.81,BKN,BKN,BKN
ORD,2016-04-26 02:48,46.40,93.40,OVC,M,M
ORD,2016-04-26 02:51,48.02,92.81,OVC,M,M
ORD,2016-04-26 03:51,46.04,95.99,OVC,M,M
ORD,2016-04-26 04:51,46.04,95.99,OVC,M,M
ORD,2016-04-26 05:28,46.04,95.99,OVC,M,M
ORD,2016-04-26 05:51,44.96,100.00,VV ,M,M
ORD,2016-04-26 06:51,44.06,95.95,OVC,M,M
ORD,2016-04-26 06:56,44.06,95.95,OVC,M,M
ORD,2016-04-26 07:51,42.98,96.60,OVC,M,M
ORD,2016-04-26 08:23,42.98,96.60,OVC,M,M
ORD,2016-04-26 08:49,44.60,93.35,OVC,M,M
ORD,2016-04-26 08:51,44.06,92.69,OVC,M,M
ORD,2016-04-26 09:09,44.06,88.90,OVC,M,M
ORD,2016-04-26 09:51,44.96,85.90,OVC,M,M
ORD,2016-04-26 10:51,46.94,76.43,OVC,M,M
ORD,2016-04-26 11:51,46.94,76.43,OVC,M,M
ORD,2016-04-26 12:51,46.94,76.43,OVC,M,M
ORD,2016-04-26 13:51,46.94,76.43,OVC,M,M
ORD,2016-04-26 14:51,44.96,79.54,OVC,M,M
ORD,2016-04-26 15:51,44.06,78.91,OVC,M,M
ORD,2016-04-26 16:51,44.06,78.91,OVC,M,M
ORD,2016-04-26 17:48,42.80,86.99,OVC,M,M
ORD,2016-04-26 17:51,42.08,88.81,OVC,M,M
ORD,2016-04-26 18:03,42.08,88.81,OVC,M,M
ORD,2016-04-26 18:51,42.08,88.81,OVC,M,M
ORD,2016-04-26 19:13,42.08,88.81,OVC,M,M
ORD,2016-04-26 19:51,42.98,85.79,OVC,M,M
ORD,2016-04-26 20:23,42.98,85.79,SCT,OVC,M
ORD,2016-04-26 20:51,44.06,85.25,OVC,M,M
ORD,2016-04-26 21:25,44.06,85.25,OVC,M,M
ORD,2016-04-26 21:51,44.06,85.25,OVC,M,M
ORD,2016-04-26 22:51,44.06,82.31,FEW,OVC,M
ORD,2016-04-26 23:51,44.06,82.31,FEW,OVC,M
ORD,2016-04-27 00:43,42.98,82.24,BKN,OVC,M
ORD,2016-04-27 00:51,42.98,79.38,BKN,OVC,M
ORD,2016-04-27 01:51,42.98,82.24,OVC,M,M
ORD,2016-04-27 02:22,42.98,79.38,OVC,M,M
ORD,2016-04-27 02:43,42.08,75.98,SCT,M,M
ORD,2016-04-27 02:51,42.08,75.98,FEW,M,M
ORD,2016-04-27 03:29,42.08,75.98,BKN,M,M
ORD,2016-04-27 03:51,42.08,72.78,OVC,M,M
ORD,2016-04-27 04:12,42.80,75.50,OVC,M,M
ORD,2016-04-27 04:51,42.08,78.74,OVC,M,M
ORD,2016-04-27 05:51,42.08,82.17,OVC,M,M
ORD,2016-04-27 06:51,42.08,85.13,OVC,M,M
ORD,2016-04-27 07:51,42.98,82.24,OVC,M,M
ORD,2016-04-27 08:51,44.06,78.91,OVC,M,M
ORD,2016-04-27 09:51,44.06,78.91,OVC,M,M
ORD,2016-04-27 10:51,44.06,78.91,OVC,M,M
ORD,2016-04-27 11:51,46.04,76.35,OVC,M,M
ORD,2016-04-27 12:51,46.94,73.79,OVC,M,M
ORD,2016-04-27 13:51,46.94,73.79,OVC,M,M
ORD,2016-04-27 14:51,46.94,73.79,BKN,BKN,OVC
ORD,2016-04-27 15:42,46.94,79.70,OVC,M,M
ORD,2016-04-27 15:51,46.94,83.09,BKN,BKN,OVC
ORD,2016-04-27 16:01,46.04,85.97,SCT,BKN,OVC
ORD,2016-04-27 16:13,46.04,82.45,SCT,OVC,M
ORD,2016-04-27 16:46,46.40,87.19,OVC,M,M
ORD,2016-04-27 16:51,44.96,85.90,OVC,M,M
ORD,2016-04-27 17:04,44.06,85.25,OVC,M,M
ORD,2016-04-27 17:44,42.98,82.24,SCT,BKN,OVC
ORD,2016-04-27 17:51,42.98,79.38,SCT,BKN,OVC
ORD,2016-04-27 18:16,42.08,82.17,OVC,M,M
ORD,2016-04-27 18:42,42.08,85.13,SCT,BKN,OVC
ORD,2016-04-27 18:51,41.00,88.76,SCT,BKN,OVC
ORD,2016-04-27 19:29,42.08,88.81,FEW,SCT,OVC
ORD,2016-04-27 19:35,42.08,88.81,FEW,OVC,M
ORD,2016-04-27 19:51,42.98,85.79,OVC,M,M
ORD,2016-04-27 20:51,44.06,85.25,OVC,M,M
ORD,2016-04-27 21:04,44.06,85.25,BKN,OVC,M
ORD,2016-04-27 21:15,44.06,88.90,BKN,OVC,M
ORD,2016-04-27 21:51,44.96,85.90,OVC,M,M
ORD,2016-04-27 22:17,44.96,89.56,OVC,M,M
ORD,2016-04-27 22:51,46.04,85.97,OVC,M,M
ORD,2016-04-27 23:51,48.92,68.51,OVC,M,M
ORD,2016-04-28 00:36,46.04,82.45,OVC,M,M
ORD,2016-04-28 00:51,46.04,82.45,OVC,M,M
ORD,2016-04-28 00:59,44.96,85.90,BKN,OVC,M
ORD,2016-04-28 01:13,44.96,85.90,BKN,OVC,M
ORD,2016-04-28 01:30,44.06,92.69,OVC,M,M
ORD,2016-04-28 01:37,44.06,92.69,OVC,M,M
ORD,2016-04-28 01:51,44.06,92.69,OVC,M,M
ORD,2016-04-28 02:28,44.06,92.69,SCT,SCT,OVC
ORD,2016-04-28 02:51,44.06,92.69,FEW,OVC,M
ORD,2016-04-28 03:20,42.98,92.65,BKN,OVC,M
ORD,2016-04-28 03:27,42.98,96.60,BKN,OVC,M
ORD,2016-04-28 03:36,42.98,96.60,OVC,M,M
ORD,2016-04-28 03:51,42.98,96.60,OVC,M,M
ORD,2016-04-28 03:59,42.98,96.60,BKN,OVC,M
ORD,2016-04-28 04:10,42.98,96.60,BKN,OVC,M
ORD,2016-04-28 04:24,42.98,96.60,SCT,BKN,OVC
ORD,2016-04-28 04:36,42.98,96.60,SCT,BKN,OVC
ORD,2016-04-28 04:51,42.98,96.60,BKN,BKN,BKN
ORD,2016-04-28 05:51,42.98,92.65,OVC,M,M
ORD,2016-04-28 06:51,44.06,88.90,BKN,OVC,M
ORD,2016-04-28 07:51,44.06,88.90,BKN,OVC,M
ORD,2016-04-28 08:10,44.60,87.09,OVC,M,M
ORD,2016-04-28 08:51,44.06,85.25,OVC,M,M
ORD,2016-04-28 09:51,44.96,82.38,OVC,M,M
ORD,2016-04-28 10:51,44.06,82.31,OVC,M,M
ORD,2016-04-28 11:51,44.96,85.90,OVC,M,M
ORD,2016-04-28 12:51,46.04,85.97,OVC,M,M
ORD,2016-04-28 13:51,48.02,76.53,OVC,M,M
ORD,2016-04-28 13:58,48.02,76.53,OVC,M,M
ORD,2016-04-28 14:51,50.00,74.10,OVC,M,M
ORD,2016-04-28 15:51,46.04,79.07,OVC,M,M
ORD,2016-04-28 16:51,46.04,79.07,OVC,M,M
ORD,2016-04-28 17:15,44.96,79.54,OVC,M,M
ORD,2016-04-28 17:51,44.96,82.38,OVC,M,M
ORD,2016-04-28 18:51,44.06,82.31,OVC,M,M
ORD,2016-04-28 19:45,42.80,86.99,OVC,M,M
ORD,2016-04-28 19:51,42.98,88.85,OVC,M,M
ORD,2016-04-28 20:51,42.98,88.85,OVC,M,M
ORD,2016-04-28 21:51,42.98,88.85,OVC,M,M
ORD,2016-04-28 22:00,42.08,95.92,OVC,M,M
ORD,2016-04-28 22:51,42.08,95.92,OVC,M,M
ORD,2016-04-28 23:41,42.08,95.92,OVC,M,M
ORD,2016-04-28 23:51,42.08,95.92,OVC,M,M
ORD,2016-04-29 00:51,42.08,100.00,OVC,M,M
ORD,2016-04-29 01:51,42.08,95.92,OVC,M,M
ORD,2016-04-29 02:19,42.98,92.65,OVC,M,M
ORD,2016-04-29 02:51,42.08,95.92,OVC,M,M
ORD,2016-04-29 03:51,42.98,92.65,OVC,M,M
ORD,2016-04-29 04:00,42.98,92.65,OVC,M,M
ORD,2016-04-29 04:51,42.08,95.92,OVC,M,M
ORD,2016-04-29 05:41,42.08,95.92,OVC,M,M
ORD,2016-04-29 05:51,42.08,95.92,OVC,M,M
ORD,2016-04-29 06:49,42.80,93.30,OVC,M,M
ORD,2016-04-29 06:51,42.08,95.92,OVC,M,M
ORD,2016-04-29 07:51,42.08,91.98,OVC,M,M
ORD,2016-04-29 08:35,42.08,88.81,BKN,OVC,M
ORD,2016-04-29 08:51,42.98,85.79,BKN,OVC,M
ORD,2016-04-29 09:27,44.06,82.31,BKN,OVC,M
ORD,2016-04-29 09:51,44.96,79.54,BKN,OVC,M
ORD,2016-04-29 10:51,44.06,82.31,OVC,M,M
ORD,2016-04-29 11:51,46.04,79.07,BKN,OVC,M
ORD,2016-04-29 12:02,46.94,73.79,BKN,OVC,M
ORD,2016-04-29 12:51,46.04,73.18,OVC,M,M
ORD,2016-04-29 13:35,48.02,65.56,OVC,M,M
ORD,2016-04-29 13:51,48.92,65.67,OVC,M,M
ORD,2016-04-29 14:51,50.00,65.80,OVC,M,M
ORD,2016-04-29 15:51,48.92,68.51,OVC,M,M
ORD,2016-04-29 16:12,50.00,65.80,SCT,BKN,M
ORD,2016-04-29 16:51,50.00,68.15,FEW,FEW,SCT
ORD,2016-04-29 17:51,46.94,73.79,BKN,BKN,M
ORD,2016-04-29 18:28,46.40,75.84,OVC,M,M
ORD,2016-04-29 18:51,44.96,76.25,OVC,M,M
ORD,2016-04-29 19:51,44.06,78.91,OVC,M,M
ORD,2016-04-29 20:51,42.98,82.24,OVC,M,M
ORD,2016-04-29 21:19,42.98,79.38,OVC,M,M
ORD,2016-04-29 21:51,42.98,79.38,OVC,M,M
ORD,2016-04-29 22:51,42.98,79.38,FEW,OVC,M
ORD,2016-04-29 23:05,42.98,79.38,BKN,OVC,M
ORD,2016-04-29 23:25,42.98,79.38,BKN,OVC,M
ORD,2016-04-29 23:51,42.98,79.38,OVC,M,M
ORD,2016-04-30 00:27,42.98,79.38,FEW,OVC,M
ORD,2016-04-30 00:51,42.98,79.38,OVC,M,M
ORD,2016-04-30 01:19,42.98,79.38,FEW,OVC,M
ORD,2016-04-30 01:51,44.06,78.91,OVC,M,M
ORD,2016-04-30 02:51,42.98,82.24,SCT,OVC,M
ORD,2016-04-30 03:51,44.06,85.25,FEW,OVC,M
ORD,2016-04-30 04:51,44.96,85.90,OVC,M,M
ORD,2016-04-30 05:51,44.96,85.90,OVC,M,M
ORD,2016-04-30 06:51,46.04,85.97,OVC,M,M
ORD,2016-04-30 07:51,46.94,83.09,SCT,OVC,M
ORD,2016-04-30 08:51,48.02,76.53,OVC,M,M
ORD,2016-04-30 09:51,48.02,70.86,OVC,M,M
ORD,2016-04-30 10:51,46.94,76.43,OVC,M,M
ORD,2016-04-30 11:51,44.96,82.38,BKN,OVC,M
ORD,2016-04-30 12:00,44.60,81.20,BKN,OVC,M
ORD,2016-04-30 12:05,44.60,81.20,BKN,OVC,M
ORD,2016-04-30 12:10,44.60,81.20,BKN,OVC,M
ORD,2016-04-30 12:15,44.60,81.20,OVC,M,M
ORD,2016-04-30 12:20,44.60,81.20,OVC,M,M
ORD,2016-04-30 12:25,44.60,87.09,OVC,M,M
ORD,2016-04-30 12:30,44.60,81.20,OVC,M,M
ORD,2016-04-30 12:35,44.60,87.09,OVC,M,M
ORD,2016-04-30 12:40,44.60,87.09,OVC,M,M
ORD,2016-04-30 12:45,44.60,87.09,OVC,M,M
ORD,2016-04-30 12:50,44.60,87.09,OVC,M,M
ORD,2016-04-30 12:51,44.96,85.90,OVC,M,M
ORD,2016-04-30 12:55,44.60,87.09,BKN,OVC,M
ORD,2016-04-30 13:00,44.60,87.09,BKN,BKN,OVC
ORD,2016-04-30 13:03,44.96,85.90,BKN,BKN,OVC
ORD,2016-04-30 13:05,44.60,87.09,BKN,BKN,OVC
ORD,2016-04-30 13:10,44.60,87.09,BKN,BKN,OVC
ORD,2016-04-30 13:15,44.60,87.09,BKN,BKN,OVC
ORD,2016-04-30 13:20,44.60,87.09,BKN,BKN,OVC
ORD,2016-04-30 13:25,44.60,93.35,FEW,OVC,M
ORD,2016-04-30 13:30,44.60,93.35,SCT,OVC,M
ORD,2016-04-30 13:35,44.60,93.35,SCT,OVC,M
ORD,2016-04-30 13:40,44.60,93.35,SCT,OVC,M
ORD,2016-04-30 13:41,44.96,89.56,SCT,OVC,M
ORD,2016-04-30 13:45,44.60,93.35,FEW,BKN,OVC
ORD,2016-04-30 13:50,44.60,93.35,FEW,BKN,OVC
ORD,2016-04-30 13:51,44.96,89.56,FEW,BKN,OVC
ORD,2016-04-30 13:55,44.60,93.35,FEW,BKN,OVC
ORD,2016-04-30 14:00,44.60,93.35,FEW,BKN,OVC
ORD,2016-04-30 14:05,44.60,93.35,FEW,OVC,M
ORD,2016-04-30 14:10,44.60,93.35,FEW,BKN,OVC
ORD,2016-04-30 14:15,44.60,93.35,FEW,OVC,M
ORD,2016-04-30 14:20,44.60,93.35,SCT,OVC,M
ORD,2016-04-30 14:25,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 14:26,44.96,89.56,BKN,OVC,M
ORD,2016-04-30 14:30,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 14:35,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 14:40,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 14:45,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 14:50,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 14:51,44.96,89.56,BKN,OVC,M
ORD,2016-04-30 14:55,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:00,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:05,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:10,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:15,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:20,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:25,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:30,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:35,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:39,44.96,92.72,OVC,M,M
ORD,2016-04-30 15:40,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:45,44.60,93.35,OVC,M,M
ORD,2016-04-30 15:50,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 15:51,44.96,92.72,BKN,OVC,M
ORD,2016-04-30 15:55,44.60,93.35,BKN,OVC,M
ORD,2016-04-30 16:00,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:05,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:10,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:15,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:20,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:23,44.96,92.72,OVC,M,M
ORD,2016-04-30 16:25,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:30,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:35,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:37,44.06,92.69,OVC,M,M
ORD,2016-04-30 16:40,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:45,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:50,44.60,93.35,OVC,M,M
ORD,2016-04-30 16:51,44.06,92.69,OVC,M,M
ORD,2016-04-30 16:55,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:00,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:05,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:10,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:15,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:20,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:25,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:30,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:35,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:40,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:45,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:50,44.60,93.35,OVC,M,M
ORD,2016-04-30 17:51,44.96,92.72,OVC,M,M
ORD,2016-04-30 17:55,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:00,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:05,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:10,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:15,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:18,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:20,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:25,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:30,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:35,44.60,93.35,OVC,M,M
ORD,2016-04-30 18:40,44.60,93.35,OVC,M,M
