station,valid, tmpf ,  relh ,  sped ,  p01i ,  skyc1 ,  skyc2 ,  skyc3
ORD,2016-03-06 01:51,33.98,72.45,4.6,0.00,OVC,M,M
ORD,2016-03-06 02:51,33.98,72.45,8.0,0.00,OVC,M,M
ORD,2016-03-06 03:51,33.98,75.20,4.6,0.00,OVC,M,M
ORD,2016-03-06 04:51,35.06,72.03,10.3,0.00,OVC,M,M
ORD,2016-03-06 05:51,33.98,72.45,10.3,0.00,BKN,M,M
ORD,2016-03-06 06:51,33.98,75.20,11.4,0.00,BKN,M,M
ORD,2016-03-06 07:51,33.98,78.62,12.5,0.00,BKN,M,M
ORD,2016-03-06 08:51,37.04,72.24,17.1,0.00,BKN,M,M
ORD,2016-03-06 09:51,39.92,69.96,14.8,0.00,BKN,M,M
ORD,2016-03-06 10:34,41.00,65.16,13.7,0.00,SCT,BKN,M
ORD,2016-03-06 10:51,41.00,64.68,19.4,0.00,FEW,BKN,M
ORD,2016-03-06 11:51,44.96,60.20,14.8,0.00,FEW,SCT,BKN
ORD,2016-03-06 12:51,46.04,57.78,18.2,0.00,SCT,BKN,M
ORD,2016-03-06 13:51,48.92,54.15,19.4,0.00,SCT,BKN,M
ORD,2016-03-06 14:51,51.08,54.09,12.5,0.00,SCT,BKN,OVC
ORD,2016-03-06 15:51,51.08,56.05,20.5,0.00,FEW,SCT,OVC
ORD,2016-03-06 16:51,51.08,54.09,20.5,0.00,FEW,FEW,BKN
ORD,2016-03-06 17:51,48.92,63.39,20.5,0.00,FEW,SCT,BKN
ORD,2016-03-06 18:51,48.02,65.56,19.4,0.00,FEW,SCT,BKN
ORD,2016-03-06 19:51,46.94,68.28,17.1,0.00,FEW,FEW,BKN
ORD,2016-03-06 20:51,46.94,68.28,14.8,0.00,FEW,SCT,BKN
ORD,2016-03-06 21:51,46.94,68.28,16.0,0.00,FEW,SCT,BKN
ORD,2016-03-06 22:51,46.94,68.28,18.2,0.00,FEW,SCT,BKN
ORD,2016-03-06 23:51,46.94,65.43,16.0,0.00,FEW,FEW,BKN
ORD,2016-03-07 00:51,46.04,67.69,13.7,0.00,FEW,BKN,M
ORD,2016-03-07 01:51,46.94,65.43,14.8,0.00,FEW,SCT,BKN
ORD,2016-03-07 02:51,46.94,63.13,16.0,0.00,FEW,BKN,M
ORD,2016-03-07 03:51,46.94,63.13,14.8,0.00,SCT,SCT,BKN
ORD,2016-03-07 04:51,46.94,65.43,10.3,0.00,SCT,BKN,M
ORD,2016-03-07 05:51,46.04,70.64,10.3,0.00,SCT,SCT,BKN
ORD,2016-03-07 06:51,46.94,70.74,9.1,0.00,FEW,SCT,BKN
ORD,2016-03-07 07:51,51.08,63.22,11.4,0.00,FEW,BKN,M
ORD,2016-03-07 08:51,53.06,63.47,14.8,0.00,FEW,FEW,BKN
ORD,2016-03-07 09:51,57.02,57.29,18.2,0.00,FEW,FEW,BKN
ORD,2016-03-07 10:51,57.02,59.31,17.1,0.00,FEW,FEW,BKN
ORD,2016-03-07 11:51,53.96,77.06,8.0,0.03,FEW,SCT,BKN
ORD,2016-03-07 12:51,59.00,64.22,18.2,0.00,FEW,BKN,M
ORD,2016-03-07 13:51,62.06,59.99,16.0,0.00,SCT,M,M
ORD,2016-03-07 14:51,62.06,57.60,16.0,0.00,SCT,BKN,M
ORD,2016-03-07 15:51,60.08,59.72,11.4,0.00,BKN,BKN,M
ORD,2016-03-07 16:51,57.92,64.52,13.7,0.00,BKN,OVC,M
ORD,2016-03-07 17:51,57.02,68.95,12.5,0.00,SCT,BKN,BKN
ORD,2016-03-07 18:51,55.94,74.67,6.8,0.00,BKN,BKN,OVC
ORD,2016-03-07 19:51,55.94,77.23,9.1,0.00,OVC,M,M
ORD,2016-03-07 20:51,60.08,61.79,14.8,0.00,OVC,M,M
ORD,2016-03-07 21:51,60.08,55.39,13.7,0.00,OVC,M,M
ORD,2016-03-07 22:51,60.08,57.33,12.5,0.00,OVC,M,M
ORD,2016-03-07 23:51,60.08,59.72,12.5,0.00,OVC,M,M
ORD,2016-03-08 00:51,59.00,64.22,13.7,0.00,BKN,OVC,M
ORD,2016-03-08 01:51,59.00,69.17,12.5,0.00,OVC,M,M
ORD,2016-03-08 02:51,59.00,72.01,11.4,0.00,SCT,OVC,M
ORD,2016-03-08 03:51,59.00,74.96,14.8,0.00,OVC,M,M
ORD,2016-03-08 04:51,59.00,77.49,11.4,0.00,FEW,OVC,M
ORD,2016-03-08 05:51,59.00,77.49,10.3,0.00,BKN,BKN,OVC
ORD,2016-03-08 06:51,59.00,74.96,12.5,0.00,FEW,SCT,BKN
ORD,2016-03-08 07:51,60.08,72.13,17.1,0.00,FEW,BKN,OVC
ORD,2016-03-08 08:51,60.08,69.29,16.0,0.00,FEW,SCT,BKN
ORD,2016-03-08 09:51,62.06,64.59,18.2,0.00,FEW,SCT,BKN
ORD,2016-03-08 10:51,66.02,56.23,22.8,0.00,BKN,BKN,M
ORD,2016-03-08 11:51,68.00,54.66,23.9,0.00,FEW,SCT,BKN
ORD,2016-03-08 12:51,69.08,54.45,25.1,0.00,SCT,SCT,BKN
ORD,2016-03-08 13:51,69.08,54.45,18.2,0.00,OVC,M,M
ORD,2016-03-08 14:51,68.00,56.51,18.2,0.00,OVC,M,M
ORD,2016-03-08 15:51,69.08,54.45,16.0,0.00,BKN,M,M
ORD,2016-03-08 16:51,69.08,56.66,20.5,0.00,SCT,SCT,M
ORD,2016-03-08 17:51,66.92,61.03,16.0,0.00,FEW,SCT,M
ORD,2016-03-08 18:51,64.94,62.83,14.8,0.00,FEW,SCT,M
ORD,2016-03-08 19:51,64.04,67.46,12.5,0.00,FEW,M,M
ORD,2016-03-08 20:51,62.96,72.42,17.1,0.00,SCT,M,M
ORD,2016-03-08 21:51,64.04,69.72,23.9,0.00,OVC,M,M
ORD,2016-03-08 22:51,62.96,75.33,19.4,0.00,FEW,BKN,BKN
ORD,2016-03-08 23:51,62.96,75.33,13.7,0.00,BKN,BKN,OVC
ORD,2016-03-09 00:51,60.08,86.18,9.1,0.11,FEW,OVC,M
ORD,2016-03-09 01:51,57.92,96.81,6.8,0.07,SCT,BKN,OVC
ORD,2016-03-09 02:51,57.92,93.10,8.0,0.02,BKN,BKN,OVC
ORD,2016-03-09 03:23,57.02,96.17,9.1,0.02,BKN,BKN,OVC
ORD,2016-03-09 03:34,57.02,96.17,10.3,0.04,SCT,BKN,OVC
ORD,2016-03-09 03:51,57.02,96.17,8.0,0.04,BKN,OVC,M
ORD,2016-03-09 04:51,57.92,86.63,12.5,0.00,OVC,M,M
ORD,2016-03-09 05:22,59.00,83.34,16.0,0.00,OVC,M,M
ORD,2016-03-09 05:51,59.00,83.34,14.8,0.00,OVC,M,M
ORD,2016-03-09 06:43,59.00,86.69,12.5,0.00,BKN,OVC,M
ORD,2016-03-09 06:51,59.00,86.69,16.0,0.00,BKN,BKN,OVC
ORD,2016-03-09 07:51,59.00,89.57,11.4,0.00,OVC,M,M
ORD,2016-03-09 08:51,60.08,86.18,12.5,0.00,OVC,M,M
ORD,2016-03-09 09:51,62.06,83.54,12.5,0.00,BKN,BKN,OVC
ORD,2016-03-09 10:07,60.98,83.47,16.0,0.00,SCT,BKN,OVC
ORD,2016-03-09 10:51,62.06,83.54,12.5,0.00,FEW,OVC,M
ORD,2016-03-09 11:51,62.06,80.34,12.5,0.00,BKN,OVC,M
ORD,2016-03-09 12:47,60.80,87.92,11.4,0.00,FEW,BKN,OVC
ORD,2016-03-09 12:51,60.08,89.61,11.4,0.00,SCT,OVC,M
ORD,2016-03-09 13:42,60.08,86.18,8.0,0.00,SCT,BKN,OVC
ORD,2016-03-09 13:51,60.08,86.18,11.4,0.00,SCT,BKN,OVC
ORD,2016-03-09 14:51,60.08,83.41,10.3,0.00,SCT,BKN,OVC
ORD,2016-03-09 14:58,60.08,83.41,8.0,0.00,SCT,BKN,OVC
ORD,2016-03-09 15:51,60.98,77.66,3.4,0.00,FEW,BKN,BKN
ORD,2016-03-09 16:51,60.98,77.66,5.7,0.01,BKN,OVC,M
ORD,2016-03-09 17:51,59.00,83.34,8.0,0.00,FEW,OVC,M
ORD,2016-03-09 18:51,57.92,71.90,6.8,0.00,BKN,OVC,M
ORD,2016-03-09 19:51,55.94,74.67,8.0,0.00,FEW,BKN,OVC
ORD,2016-03-09 20:51,53.96,77.06,11.4,0.00,BKN,OVC,M
ORD,2016-03-09 21:51,51.98,76.88,5.7,0.00,OVC,M,M
ORD,2016-03-09 22:51,51.08,73.69,6.8,0.00,BKN,OVC,M
ORD,2016-03-09 23:51,48.92,77.14,13.7,0.00,SCT,BKN,OVC
ORD,2016-03-10 00:51,46.94,79.70,8.0,0.00,OVC,M,M
ORD,2016-03-10 01:51,46.04,76.35,6.8,0.00,FEW,OVC,M
ORD,2016-03-10 02:26,46.04,76.35,6.8,0.00,BKN,OVC,M
ORD,2016-03-10 02:51,46.04,76.35,9.1,0.00,OVC,M,M
ORD,2016-03-10 03:51,44.96,79.54,6.8,0.00,OVC,M,M
ORD,2016-03-10 04:51,44.96,79.54,5.7,0.00,OVC,M,M
ORD,2016-03-10 05:51,44.96,76.25,4.6,0.00,BKN,OVC,M
ORD,2016-03-10 06:06,44.96,76.25,5.7,0.00,BKN,OVC,M
ORD,2016-03-10 06:43,44.96,79.54,3.4,0.00,SCT,OVC,M
ORD,2016-03-10 06:51,44.96,79.54,3.4,0.00,SCT,OVC,M
ORD,2016-03-10 07:51,46.04,79.07,9.1,0.00,FEW,SCT,OVC
ORD,2016-03-10 08:51,46.94,70.74,9.1,0.00,SCT,OVC,M
ORD,2016-03-10 09:42,46.94,73.79,6.8,0.00,BKN,OVC,M
ORD,2016-03-10 09:51,48.02,70.86,10.3,0.00,BKN,BKN,OVC
ORD,2016-03-10 10:11,48.02,70.86,9.1,0.00,SCT,OVC,M
ORD,2016-03-10 10:51,48.02,67.92,8.0,0.00,FEW,FEW,OVC
ORD,2016-03-10 11:51,50.00,60.89,3.4,0.00,FEW,OVC,M
ORD,2016-03-10 12:51,50.00,60.89,6.8,0.00,FEW,OVC,M
ORD,2016-03-10 13:51,51.08,58.49,10.3,0.00,BKN,OVC,M
ORD,2016-03-10 14:51,48.02,70.86,9.1,0.00,BKN,OVC,M
ORD,2016-03-10 15:51,46.04,73.18,10.3,0.00,BKN,OVC,M
ORD,2016-03-10 16:51,46.04,73.18,6.8,0.00,OVC,M,M
ORD,2016-03-10 17:51,44.96,76.25,8.0,0.00,OVC,M,M
ORD,2016-03-10 18:51,42.98,79.38,8.0,0.00,OVC,M,M
ORD,2016-03-10 19:51,42.08,82.17,8.0,0.00,OVC,M,M
ORD,2016-03-10 20:51,41.00,79.21,6.8,0.00,OVC,M,M
ORD,2016-03-10 21:51,41.00,82.09,5.7,0.00,BKN,M,M
ORD,2016-03-10 22:51,39.92,82.60,4.6,0.00,FEW,M,M
ORD,2016-03-10 23:51,37.04,88.57,0.0,0.00,FEW,M,M
ORD,2016-03-11 00:51,37.04,88.57,0.0,0.00,FEW,SCT,M
ORD,2016-03-11 01:51,35.96,89.16,0.0,0.00,FEW,FEW,M
ORD,2016-03-11 02:51,35.06,92.40,0.0,0.00,BKN,M,M
ORD,2016-03-11 03:51,37.04,88.57,3.4,0.00,SCT,M,M
ORD,2016-03-11 04:51,35.96,89.16,4.6,0.00,BKN,M,M
ORD,2016-03-11 05:51,35.96,89.16,5.7,0.00,BKN,M,M
ORD,2016-03-11 06:51,35.96,92.43,3.4,0.00,FEW,BKN,M
ORD,2016-03-11 07:51,39.02,85.55,10.3,0.00,FEW,BKN,M
ORD,2016-03-11 08:51,42.98,73.39,8.0,0.00,FEW,SCT,M
ORD,2016-03-11 09:51,46.04,62.56,6.8,0.00,FEW,FEW,BKN
ORD,2016-03-11 10:51,46.94,60.47,6.8,0.00,FEW,FEW,BKN
ORD,2016-03-11 11:51,48.92,54.15,5.7,0.00,FEW,BKN,M
ORD,2016-03-11 12:51,50.00,53.92,5.7,0.00,FEW,BKN,M
ORD,2016-03-11 13:51,53.06,48.16,5.7,0.00,SCT,M,M
ORD,2016-03-11 14:51,53.96,44.95,4.6,0.00,SCT,M,M
ORD,2016-03-11 15:51,53.06,48.16,8.0,0.00,FEW,M,M
ORD,2016-03-11 16:51,48.92,54.15,10.3,0.00,SCT,M,M
ORD,2016-03-11 17:51,44.06,65.07,9.1,0.00,SCT,M,M
ORD,2016-03-11 18:51,41.00,73.19,6.8,0.00,SCT,M,M
ORD,2016-03-11 19:51,39.02,75.69,5.7,0.00,SCT,M,M
ORD,2016-03-11 20:51,37.04,81.80,8.0,0.00,BKN,M,M
ORD,2016-03-11 21:51,37.04,78.31,0.0,0.00,BKN,M,M
ORD,2016-03-11 22:51,35.06,84.69,3.4,0.00,BKN,M,M
ORD,2016-03-11 23:51,37.04,81.80,3.4,0.00,BKN,M,M
ORD,2016-03-12 00:51,35.96,81.72,3.4,0.00,BKN,M,M
ORD,2016-03-12 01:51,35.96,85.37,4.6,0.00,BKN,M,M
ORD,2016-03-12 02:51,35.96,92.43,3.4,0.00,BKN,M,M
ORD,2016-03-12 03:51,35.06,92.40,0.0,0.00,SCT,M,M
ORD,2016-03-12 04:51,35.96,89.16,0.0,0.00,BKN,M,M
ORD,2016-03-12 05:51,33.98,92.36,0.0,0.00,BKN,OVC,M
ORD,2016-03-12 06:12,35.60,93.08,0.0,0.00,CLR,M,M
ORD,2016-03-12 06:51,35.96,92.43,0.0,0.00,BKN,OVC,M
ORD,2016-03-12 07:51,39.92,96.55,3.4,0.00,BKN,OVC,M
ORD,2016-03-12 08:30,42.98,92.65,6.8,0.00,BKN,OVC,M
ORD,2016-03-12 08:51,46.04,88.99,8.0,0.00,BKN,OVC,M
ORD,2016-03-12 09:29,48.02,82.59,0.0,0.00,BKN,OVC,M
ORD,2016-03-12 09:51,48.92,79.86,0.0,0.00,BKN,OVC,M
ORD,2016-03-12 10:51,53.06,71.40,0.0,0.00,BKN,BKN,M
ORD,2016-03-12 11:51,55.94,64.28,4.6,0.00,BKN,BKN,M
ORD,2016-03-12 12:51,59.00,55.24,5.7,0.00,SCT,BKN,BKN
ORD,2016-03-12 13:51,57.92,59.84,8.0,0.00,FEW,BKN,BKN
ORD,2016-03-12 14:51,57.02,54.95,10.3,0.00,SCT,BKN,OVC
ORD,2016-03-12 15:51,53.96,64.03,9.1,0.00,FEW,BKN,OVC
ORD,2016-03-12 16:51,51.98,74.29,8.0,0.00,FEW,BKN,OVC
ORD,2016-03-12 17:51,50.00,79.94,6.8,0.00,OVC,M,M
ORD,2016-03-12 18:51,50.00,76.71,4.6,0.03,OVC,M,M
ORD,2016-03-12 19:51,48.92,79.86,5.7,0.00,OVC,M,M
ORD,2016-03-12 20:51,48.92,79.86,4.6,0.00,BKN,BKN,OVC
ORD,2016-03-12 21:51,48.92,79.86,6.8,0.00,BKN,OVC,M
ORD,2016-03-12 22:51,48.92,77.14,5.7,0.00,BKN,OVC,M
ORD,2016-03-12 23:51,48.02,76.53,6.8,0.00,BKN,OVC,M
ORD,2016-03-13 00:51,46.94,76.43,6.8,0.00,OVC,M,M
ORD,2016-03-13 01:51,46.04,79.07,5.7,0.00,OVC,M,M
ORD,2016-03-13 03:45,46.40,75.84,6.8,0.00,BKN,OVC,M
ORD,2016-03-13 03:51,46.94,73.79,5.7,0.00,BKN,OVC,M
ORD,2016-03-13 04:09,46.94,76.43,8.0,0.00,SCT,OVC,M
ORD,2016-03-13 04:51,46.94,76.43,10.3,0.00,FEW,OVC,M
ORD,2016-03-13 05:51,46.04,85.97,9.1,0.04,SCT,OVC,M
ORD,2016-03-13 06:18,44.96,89.56,6.8,0.03,FEW,OVC,M
ORD,2016-03-13 06:37,44.96,92.72,6.8,0.05,FEW,OVC,M
ORD,2016-03-13 06:51,44.96,92.72,9.1,0.05,SCT,OVC,M
ORD,2016-03-13 07:13,44.96,96.63,9.1,0.00,SCT,OVC,M
ORD,2016-03-13 07:29,46.04,92.75,9.1,0.00,BKN,OVC,M
ORD,2016-03-13 07:51,46.04,92.75,10.3,0.00,BKN,BKN,OVC
ORD,2016-03-13 08:02,46.40,93.40,10.3,0.00,SCT,BKN,OVC
ORD,2016-03-13 08:21,46.94,92.78,9.1,0.00,OVC,M,M
ORD,2016-03-13 08:44,48.02,89.08,12.5,0.00,OVC,M,M
ORD,2016-03-13 08:51,48.02,89.08,13.7,0.00,FEW,OVC,M
ORD,2016-03-13 09:51,46.94,92.78,17.1,0.03,OVC,M,M
ORD,2016-03-13 10:51,46.94,89.65,17.1,0.05,OVC,M,M
ORD,2016-03-13 11:34,46.40,93.40,13.7,0.00,OVC,M,M
ORD,2016-03-13 11:51,46.04,92.75,14.8,0.04,OVC,M,M
ORD,2016-03-13 11:58,46.40,93.40,14.8,0.00,OVC,M,M
ORD,2016-03-13 12:51,44.96,96.63,11.4,0.04,OVC,M,M
ORD,2016-03-13 13:51,44.96,96.63,10.3,0.02,OVC,M,M
ORD,2016-03-13 14:26,44.96,96.63,10.3,0.00,OVC,M,M
ORD,2016-03-13 14:51,44.96,96.63,9.1,0.01,OVC,M,M
ORD,2016-03-13 15:11,44.96,96.63,9.1,0.00,OVC,M,M
ORD,2016-03-13 15:51,44.96,96.63,11.4,0.02,OVC,M,M
ORD,2016-03-13 16:16,44.96,96.63,9.1,0.00,OVC,M,M
ORD,2016-03-13 16:42,44.06,95.95,10.3,0.00,OVC,M,M
ORD,2016-03-13 16:51,44.06,95.95,8.0,0.01,OVC,M,M
ORD,2016-03-13 17:51,44.06,95.95,8.0,0.00,OVC,M,M
ORD,2016-03-13 18:07,44.06,95.95,6.8,0.01,OVC,M,M
ORD,2016-03-13 18:49,44.60,93.35,5.7,0.02,OVC,M,M
ORD,2016-03-13 18:51,44.06,95.95,6.8,0.02,OVC,M,M
ORD,2016-03-13 19:51,42.98,100.00,8.0,0.03,OVC,M,M
ORD,2016-03-13 20:51,42.98,96.60,6.8,0.00,OVC,M,M
ORD,2016-03-13 21:51,42.98,100.00,5.7,0.00,BKN,OVC,M
ORD,2016-03-13 22:51,44.06,95.95,4.6,0.00,OVC,M,M
ORD,2016-03-13 23:51,44.06,95.95,3.4,0.00,OVC,M,M
ORD,2016-03-14 00:51,44.06,100.00,6.8,0.00,OVC,M,M
ORD,2016-03-14 01:51,44.96,96.63,3.4,0.00,OVC,M,M
ORD,2016-03-14 02:51,44.96,96.63,5.7,0.00,OVC,M,M
ORD,2016-03-14 03:48,44.60,100.00,5.7,0.00,OVC,M,M
ORD,2016-03-14 03:51,44.96,96.63,6.8,0.00,OVC,M,M
ORD,2016-03-14 04:20,44.96,96.63,6.8,0.00,OVC,M,M
ORD,2016-03-14 04:35,44.96,96.63,4.6,0.00,OVC,M,M
ORD,2016-03-14 04:51,44.96,96.63,6.8,0.00,OVC,M,M
ORD,2016-03-14 05:04,44.96,96.63,10.3,0.00,OVC,M,M
ORD,2016-03-14 05:18,44.96,96.63,9.1,0.00,OVC,M,M
ORD,2016-03-14 05:27,44.96,96.63,9.1,0.00,OVC,M,M
ORD,2016-03-14 05:51,44.96,96.63,10.3,0.00,OVC,M,M
ORD,2016-03-14 06:25,44.96,96.63,6.8,0.00,OVC,M,M
ORD,2016-03-14 06:51,44.96,92.72,10.3,0.00,OVC,M,M
ORD,2016-03-14 07:51,44.96,96.63,5.7,0.01,BKN,OVC,M
ORD,2016-03-14 08:11,44.96,96.63,4.6,0.00,OVC,M,M
ORD,2016-03-14 08:51,44.96,96.63,3.4,0.00,OVC,M,M
ORD,2016-03-14 09:51,48.02,86.08,4.6,0.00,OVC,M,M
ORD,2016-03-14 10:51,48.92,83.23,4.6,0.00,OVC,M,M
ORD,2016-03-14 11:41,50.00,79.94,4.6,0.00,OVC,M,M
ORD,2016-03-14 11:51,51.08,79.48,3.4,0.00,OVC,M,M
ORD,2016-03-14 12:51,50.00,82.73,3.4,0.00,OVC,M,M
ORD,2016-03-14 13:51,51.98,76.88,0.0,0.00,OVC,M,M
ORD,2016-03-14 14:51,51.98,76.88,0.0,0.00,OVC,M,M
ORD,2016-03-14 15:51,53.06,76.98,3.4,0.00,OVC,M,M
ORD,2016-03-14 16:51,53.96,74.48,0.0,0.00,OVC,M,M
ORD,2016-03-14 17:51,51.98,76.88,9.1,0.00,OVC,M,M
ORD,2016-03-14 18:51,50.00,76.71,8.0,0.00,OVC,M,M
ORD,2016-03-14 19:51,48.92,79.86,4.6,0.00,OVC,M,M
ORD,2016-03-14 20:51,48.02,79.79,3.4,0.00,BKN,OVC,M
ORD,2016-03-14 21:01,46.94,83.09,4.6,0.00,SCT,OVC,M
ORD,2016-03-14 21:51,46.94,83.09,5.7,0.00,SCT,BKN,M
ORD,2016-03-14 22:51,44.06,88.90,3.4,0.00,FEW,FEW,SCT
ORD,2016-03-14 23:11,44.06,88.90,4.6,0.00,BKN,M,M
ORD,2016-03-14 23:51,46.04,88.99,3.4,0.00,OVC,M,M
ORD,2016-03-15 00:11,46.04,88.99,5.7,0.00,OVC,M,M
ORD,2016-03-15 00:51,46.04,88.99,4.6,0.00,OVC,M,M
ORD,2016-03-15 01:51,46.94,83.09,5.7,0.00,OVC,M,M
ORD,2016-03-15 02:51,46.94,86.02,4.6,0.00,OVC,M,M
ORD,2016-03-15 03:51,46.94,86.02,5.7,0.00,OVC,M,M
ORD,2016-03-15 04:27,46.94,89.65,5.7,0.00,OVC,M,M
ORD,2016-03-15 04:51,48.02,89.08,6.8,0.00,OVC,M,M
ORD,2016-03-15 05:51,48.02,92.81,6.8,0.00,OVC,M,M
ORD,2016-03-15 06:26,48.02,92.81,8.0,0.00,OVC,M,M
ORD,2016-03-15 06:51,48.02,92.81,9.1,0.00,OVC,M,M
ORD,2016-03-15 07:51,48.92,89.73,10.3,0.00,OVC,M,M
ORD,2016-03-15 08:17,48.92,92.84,10.3,0.00,OVC,M,M
ORD,2016-03-15 08:51,48.92,89.73,11.4,0.00,OVC,M,M
ORD,2016-03-15 09:51,48.92,89.73,10.3,0.00,OVC,M,M
ORD,2016-03-15 10:51,48.92,89.73,11.4,0.00,OVC,M,M
ORD,2016-03-15 11:00,50.00,89.17,12.5,0.00,OVC,M,M
ORD,2016-03-15 11:51,50.00,89.17,12.5,0.00,OVC,M,M
ORD,2016-03-15 12:39,51.08,89.22,12.5,0.00,OVC,M,M
ORD,2016-03-15 12:51,51.98,86.30,12.5,0.00,OVC,M,M
ORD,2016-03-15 13:28,53.60,81.87,12.5,0.00,OVC,M,M
ORD,2016-03-15 13:51,53.06,82.94,11.4,0.00,OVC,M,M
ORD,2016-03-15 14:26,55.04,79.80,11.4,0.00,SCT,BKN,BKN
ORD,2016-03-15 14:51,55.94,77.23,14.8,0.00,FEW,SCT,BKN
ORD,2016-03-15 15:51,55.94,77.23,13.7,0.00,SCT,BKN,OVC
ORD,2016-03-15 16:51,55.94,77.23,13.7,0.00,FEW,BKN,M
ORD,2016-03-15 17:51,57.02,74.27,12.5,0.00,FEW,SCT,BKN
ORD,2016-03-15 18:51,57.02,77.32,11.4,0.00,SCT,SCT,BKN
ORD,2016-03-15 19:51,57.02,77.32,17.1,0.00,FEW,OVC,M
ORD,2016-03-15 20:51,57.92,77.92,20.5,0.00,BKN,BKN,OVC
ORD,2016-03-15 21:51,57.02,80.49,21.7,0.00,FEW,FEW,SCT
ORD,2016-03-15 22:14,55.94,83.69,25.1,0.04,FEW,BKN,OVC
ORD,2016-03-15 22:51,55.04,89.40,14.8,0.15,FEW,BKN,OVC
ORD,2016-03-15 22:59,53.96,92.99,16.0,0.01,SCT,BKN,OVC
ORD,2016-03-15 23:47,55.40,93.65,16.0,0.04,BKN,BKN,OVC
ORD,2016-03-15 23:51,55.94,90.03,20.5,0.04,BKN,BKN,OVC
ORD,2016-03-16 00:10,53.96,92.99,18.2,0.00,FEW,BKN,BKN
ORD,2016-03-16 00:51,53.96,92.99,10.3,0.00,BKN,OVC,M
ORD,2016-03-16 01:03,55.94,93.05,16.0,0.00,BKN,OVC,M
ORD,2016-03-16 01:12,55.94,86.52,20.5,0.00,OVC,M,M
ORD,2016-03-16 01:36,55.04,86.47,19.4,0.00,OVC,M,M
ORD,2016-03-16 01:51,53.96,89.95,14.8,0.00,BKN,OVC,M
ORD,2016-03-16 02:51,51.98,89.26,17.1,0.12,SCT,BKN,OVC
ORD,2016-03-16 03:00,51.08,89.22,17.1,0.04,FEW,BKN,OVC
ORD,2016-03-16 03:28,50.00,92.87,16.0,0.11,FEW,SCT,OVC
ORD,2016-03-16 03:37,50.00,92.87,12.5,0.13,SCT,BKN,OVC
ORD,2016-03-16 03:51,50.00,89.17,22.8,0.14,SCT,BKN,OVC
ORD,2016-03-16 04:05,50.00,86.19,25.1,0.00,FEW,BKN,OVC
ORD,2016-03-16 04:14,48.92,79.86,27.4,0.00,SCT,SCT,OVC
ORD,2016-03-16 04:51,48.02,79.79,26.2,0.05,FEW,BKN,OVC
ORD,2016-03-16 05:51,48.92,73.99,18.2,0.02,FEW,FEW,M
ORD,2016-03-16 06:03,48.92,73.99,23.9,0.00,BKN,M,M
ORD,2016-03-16 06:51,48.02,76.53,28.5,0.01,BKN,BKN,OVC
ORD,2016-03-16 07:51,46.94,83.09,25.1,0.02,SCT,BKN,OVC
ORD,2016-03-16 08:25,46.94,73.79,21.7,0.00,SCT,BKN,OVC
ORD,2016-03-16 08:51,46.94,76.43,26.2,0.00,BKN,BKN,OVC
ORD,2016-03-16 09:51,48.02,70.86,29.6,0.00,SCT,BKN,OVC
ORD,2016-03-16 10:51,48.92,65.67,26.2,0.00,SCT,BKN,BKN
ORD,2016-03-16 11:51,51.98,54.22,25.1,0.00,SCT,SCT,BKN
ORD,2016-03-16 12:51,53.96,43.04,29.6,0.00,SCT,SCT,M
ORD,2016-03-16 13:51,53.96,39.72,33.1,0.00,SCT,SCT,M
ORD,2016-03-16 14:51,55.04,39.61,31.9,0.00,SCT,SCT,M
ORD,2016-03-16 15:51,53.96,39.72,30.8,0.00,SCT,SCT,M
ORD,2016-03-16 16:51,55.04,38.19,26.2,0.00,SCT,BKN,BKN
ORD,2016-03-16 17:51,53.96,39.72,26.2,0.00,BKN,BKN,BKN
ORD,2016-03-16 18:43,50.00,49.81,20.5,0.00,FEW,SCT,BKN
ORD,2016-03-16 18:51,50.00,49.81,14.8,0.02,FEW,SCT,BKN
ORD,2016-03-16 19:03,50.00,52.02,14.8,0.00,FEW,FEW,SCT
ORD,2016-03-16 19:51,48.02,58.07,27.4,0.00,SCT,BKN,BKN
ORD,2016-03-16 20:51,48.02,56.01,16.0,0.00,FEW,FEW,BKN
ORD,2016-03-16 21:51,48.02,56.01,16.0,0.00,FEW,FEW,BKN
ORD,2016-03-16 22:51,46.94,55.85,16.0,0.00,FEW,M,M
ORD,2016-03-16 23:51,46.04,57.78,13.7,0.00,FEW,M,M
ORD,2016-03-17 00:51,44.96,57.63,12.5,0.00,SCT,M,M
ORD,2016-03-17 01:51,44.96,55.56,14.8,0.00,FEW,M,M
ORD,2016-03-17 02:51,42.98,59.93,10.3,0.00,FEW,M,M
ORD,2016-03-17 03:51,42.08,64.35,13.7,0.00,FEW,M,M
ORD,2016-03-17 04:51,42.08,62.04,14.8,0.00,CLR,M,M
ORD,2016-03-17 05:51,42.08,62.04,16.0,0.00,CLR,M,M
ORD,2016-03-17 06:51,39.92,67.45,13.7,0.00,FEW,M,M
ORD,2016-03-17 07:51,41.00,61.89,13.7,0.00,FEW,M,M
ORD,2016-03-17 08:51,44.06,50.73,18.2,0.00,FEW,M,M
ORD,2016-03-17 09:51,46.94,47.54,16.0,0.00,FEW,M,M
ORD,2016-03-17 10:51,48.92,42.22,19.4,0.00,FEW,FEW,M
ORD,2016-03-17 11:51,51.08,38.96,21.7,0.00,FEW,FEW,M
