Day of Week,Time,Attendence,Place in Quarter,W1,W2,W3,W4,W5,W6,W7,W8
4,1530,Not Crowded,0,0,77.00,55.91,13.7,0.00,FEW,SCT,BKN
2,930,Not Crowded,0,0,60.98,64.46,11.4,0.00,OVC,M,M
2,2200,Not Crowded,0,0,41.00,85.67,12.5,0.00,OVC,M,M
7,1900,Not Crowded,0,0,69.08,83.98,6.8,0.00,CLR,M,M
4,1830,Pretty Crowded,1,0.38271604938271603,53.06,73.89,9.1,0.00,FEW,SCT,M
6,1200,Not Crowded,1,0.32098765432098764,48.02,34.06,9.1,0.00,SCT,M,M
6,600,Not Crowded,4,0,66.02,67.69,6.8,0.00,CLR,M,M
1,930,Not Crowded,0,0,46.94,92.78,16.0,0.01,OVC,M,M
4,2200,Moderately Crowded,3,0.2191780821917808,46.04,53.33,3.4,0.00,FEW,M,M
1,1900,Pretty Crowded,2,0.0945945945945946,21.92,91.94,9.1,0.00,BKN,OVC,M
7,2200,Not Crowded,4,0,71.96,68.35,6.8,0.00,CLR,M,M
2,1430,Not Crowded,0,0,73.04,96.42,17.1,0.02,FEW,BKN,OVC
2,2100,Pretty Crowded,2,0.20270270270270271,15.08,58.19,6.8,0.00,BKN,OVC,M
5,730,Not Crowded,1,0.3950617283950617,53.96,69.08,11.4,0.00,BKN,BKN,OVC
7,1130,Moderately Crowded,2,0.6486486486486487,39.02,72.46,11.4,0.00,BKN,OVC,M
5,1730,Not Crowded,0,0,30.02,71.48,13.7,0.00,BKN,OVC,M
6,1430,Not Crowded,2,0.918918918918919,57.02,54.95,10.3,0.00,SCT,BKN,OVC
5,2100,Not Crowded,0,0,55.94,77.23,6.8,0.00,FEW,FEW,M
2,1930,Pretty Crowded,3,0.0958904109589041,41.00,73.19,14.8,0.01,SCT,OVC,M
4,2030,Pretty Crowded,2,0.04054054054054054,39.02,66.85,8.0,0.00,OVC,M,M
7,1230,Not Crowded,4,0,89.06,41.91,13.7,0.00,FEW,FEW,SCT
3,1930,Jam Packed Very Crowded,1,0.1111111111111111,53.96,69.08,10.3,0.00,FEW,M,M
3,1030,Moderately Crowded,2,0.5,14.00,58.02,6.8,0.00,BKN,M,M
5,1300,Not Crowded,0,0,42.98,55.27,0.0,0.00,FEW,SCT,M
4,700,Not Crowded,3,0.32432432432432434,39.02,52.26,9.1,0.00,CLR,M,M
5,600,Not Crowded,3,0.05405405405405406,50.00,42.39,11.4,0.00,OVC,M,M
3,1500,Moderately Crowded,1,0.4567901234567901,51.98,82.87,14.8,0.00,BKN,BKN,OVC
3,1930,Not Crowded,3,0.6891891891891891,44.06,78.91,4.6,0.00,BKN,OVC,M
1,1800,Pretty Crowded,2,0.5675675675675675,26.96,84.80,5.7,0.00,OVC,M,M
1,1930,Not Crowded,2,0.1891891891891892,3.92,65.48,10.3,0.00,CLR,M,M
2,1000,Moderately Crowded,3,0.0,50.00,47.68,8.0,0.00,FEW,M,M
3,1700,Jam Packed Very Crowded,1,0.19753086419753085,60.08,80.19,10.3,0.00,BKN,M,M
3,630,Not Crowded,3,0.21621621621621623,44.06,50.73,4.6,0.00,FEW,SCT,M
4,1400,Not Crowded,4,0,73.04,81.14,9.1,0.00,FEW,BKN,OVC
1,930,Not Crowded,3,0.1780821917808219,46.04,65.32,13.7,0.00,FEW,BKN,M
5,1400,Moderately Crowded,1,0.48148148148148145,55.04,52.40,9.1,0.00,SCT,BKN,M
6,1600,Moderately Crowded,2,0.8243243243243243,35.96,78.79,4.6,0.00,OVC,M,M
1,2030,Pretty Crowded,1,0.25925925925925924,62.06,47.86,12.5,0.00,FEW,BKN,M
4,630,Not Crowded,3,0.0273972602739726,60.08,92.56,14.8,0.03,OVC,M,M
1,1600,Moderately Crowded,3,0.8513513513513513,59.00,43.85,11.4,0.00,FEW,FEW,M
3,1200,Moderately Crowded,2,0.972972972972973,53.96,43.04,29.6,0.00,SCT,SCT,M
3,730,Not Crowded,0,0,37.94,89.25,13.7,0.00,OVC,M,M
1,1730,Pretty Crowded,1,0.7777777777777778,33.08,77.96,3.4,0.00,CLR,M,M
2,2100,Not Crowded,4,0,69.98,52.80,0.0,0.00,FEW,M,M
5,900,Not Crowded,0,0,24.08,77.14,13.7,0.00,OVC,M,M
6,1800,Not Crowded,1,0.8395061728395061,35.06,72.03,8.0,0.00,BKN,BKN,M
6,1530,Moderately Crowded,2,0.06756756756756757,32.00,100.00,5.7,0.07,VV ,M,M
7,1300,Moderately Crowded,1,0.6790123456790124,64.04,31.34,11.4,0.00,FEW,M,M
5,700,Not Crowded,4,0,73.04,63.83,12.5,0.00,FEW,BKN,M
4,2030,Not Crowded,0,0,75.02,70.88,11.4,0.00,FEW,SCT,OVC
1,2030,Not Crowded,0,0,75.02,78.81,3.4,0.00,CLR,M,M
1,1330,Moderately Crowded,3,0.1780821917808219,46.94,45.48,19.4,0.00,SCT,SCT,M
4,1200,Not Crowded,0,0,68.00,54.66,18.2,0.00,BKN,M,M
4,830,Not Crowded,3,0.13513513513513514,51.08,96.07,10.3,0.16,FEW,BKN,OVC
6,1430,Not Crowded,0,0,53.96,83.00,5.7,0.00,BKN,OVC,M
1,2100,Not Crowded,1,0.0,59.00,80.64,6.8,0.00,CLR,M,M
4,900,Not Crowded,1,0.8148148148148148,53.96,83.00,16.0,0.00,FEW,BKN,OVC
7,1300,Not Crowded,0,0,48.92,47.86,18.2,0.00,FEW,BKN,M
6,2130,Not Crowded,4,0,68.00,67.91,5.7,0.00,FEW,M,M
2,600,Not Crowded,0,0,71.96,93.49,4.6,0.00,FEW,M,M
1,1600,Moderately Crowded,2,0.8513513513513513,57.92,64.52,13.7,0.00,BKN,OVC,M
1,1930,Not Crowded,4,0,75.02,70.88,9.1,0.00,FEW,FEW,M
2,2130,Not Crowded,3,0.7702702702702703,66.92,78.66,8.0,0.00,FEW,SCT,M
3,1730,Jam Packed Very Crowded,1,0.37037037037037035,73.04,55.01,13.7,0.00,FEW,FEW,BKN
2,1000,Not Crowded,2,0.9594594594594594,48.92,89.73,11.4,0.00,OVC,M,M
4,700,Not Crowded,2,0.7972972972972973,30.02,88.22,8.0,0.01,BKN,BKN,OVC
3,930,Not Crowded,2,0.21621621621621623,17.06,80.22,4.6,0.00,SCT,BKN,OVC
1,900,Not Crowded,1,0.25925925925925924,68.00,65.31,14.8,0.00,FEW,BKN,M
3,630,Not Crowded,0,0,66.02,89.86,6.8,0.00,FEW,OVC,M
4,2330,Not Crowded,2,0.7027027027027027,30.92,53.44,8.0,0.00,BKN,M,M
1,930,Moderately Crowded,3,0.3783783783783784,48.92,51.85,12.5,0.00,SCT,SCT,M
5,930,Not Crowded,1,0.9135802469135802,33.98,92.36,5.7,0.00,SCT,M,M
5,1000,Moderately Crowded,3,0.6216216216216216,66.02,83.79,9.1,0.00,OVC,M,M
2,900,Not Crowded,0,0,60.98,64.46,11.4,0.00,OVC,M,M
6,1330,Moderately Crowded,3,0.5405405405405406,57.02,71.81,10.3,0.00,OVC,M,M
3,1900,Pretty Crowded,1,0.1111111111111111,53.96,69.08,10.3,0.00,FEW,M,M
6,1400,Moderately Crowded,2,0.5405405405405406,17.06,36.44,9.1,0.00,FEW,FEW,M
5,630,Not Crowded,4,0,59.00,83.34,3.4,0.00,BKN,M,M
4,1030,Not Crowded,4,0,77.00,68.90,5.7,0.00,BKN,BKN,BKN
2,630,Not Crowded,3,0.3835616438356164,44.06,95.95,8.0,0.00,OVC,M,M
1,1100,Not Crowded,2,0.6621621621621622,42.08,54.73,0.0,0.00,BKN,BKN,BKN
6,700,Not Crowded,0,0,39.92,76.32,16.0,0.00,BKN,OVC,M
3,1800,Not Crowded,0,0,26.96,81.03,9.1,0.00,OVC,M,M
4,730,Not Crowded,2,0.13513513513513514,30.02,81.27,4.6,0.00,FEW,BKN,OVC
2,730,Not Crowded,1,0.35802469135802467,57.02,47.08,12.5,0.00,FEW,BKN,BKN
3,930,Moderately Crowded,2,0.6891891891891891,35.06,63.91,27.4,0.00,FEW,SCT,OVC
7,2100,Not Crowded,1,0.5925925925925926,39.92,59.50,5.7,0.00,CLR,M,M
3,1330,Not Crowded,2,0.02702702702702703,35.06,58.37,9.1,0.00,BKN,OVC,M
4,830,Not Crowded,2,0.22972972972972974,17.96,84.20,5.7,0.00,BKN,M,M
4,1400,Moderately Crowded,1,0.6419753086419753,44.96,76.25,25.1,0.00,OVC,M,M
1,700,Not Crowded,2,0.1891891891891892,-4.00,67.94,14.8,0.00,FEW,M,M
7,1200,Moderately Crowded,1,0.07407407407407407,69.98,75.96,5.7,0.00,FEW,OVC,M
2,2000,Moderately Crowded,4,0,64.04,74.94,13.7,0.00,SCT,SCT,M
3,930,Not Crowded,4,0,71.96,66.20,4.6,0.00,SCT,M,M
5,2200,Not Crowded,0,0,26.96,74.50,12.5,0.00,FEW,BKN,M
6,1730,Moderately Crowded,3,0.1506849315068493,33.98,45.43,12.5,0.00,FEW,FEW,M
4,1330,Moderately Crowded,1,0.6419753086419753,46.04,76.35,18.2,0.00,OVC,M,M
2,2330,Not Crowded,1,0.7901234567901234,33.08,84.56,8.0,0.00,SCT,M,M
5,1130,Moderately Crowded,3,0.136986301369863,37.04,85.43,21.7,0.01,FEW,BKN,OVC
5,600,Not Crowded,0,0,69.08,89.98,0.0,0.00,FEW,FEW,M
6,1000,Not Crowded,2,0.35135135135135137,39.92,73.08,9.1,0.00,BKN,BKN,M
4,2330,Not Crowded,2,0.04054054054054054,37.04,75.50,5.7,0.00,SCT,OVC,M
3,1230,Not Crowded,1,0.024691358024691357,78.98,36.29,0.0,0.00,SCT,M,M
6,800,Not Crowded,3,0.2465753424657534,57.02,54.95,3.4,0.00,CLR,M,M
4,2200,Moderately Crowded,3,0.04054054054054054,51.98,48.34,5.7,0.00,SCT,BKN,M
6,1030,Not Crowded,3,0.44594594594594594,69.08,27.29,9.1,0.00,FEW,M,M
2,930,Moderately Crowded,1,0.4444444444444444,53.96,64.03,14.8,0.00,SCT,OVC,M
4,1330,Not Crowded,2,0.8918918918918919,51.08,58.49,10.3,0.00,BKN,OVC,M
4,1700,Pretty Crowded,3,0.8918918918918919,80.06,54.23,6.8,0.00,SCT,BKN,OVC
2,730,Not Crowded,1,0.2716049382716049,50.00,71.07,13.7,0.00,FEW,FEW,M
5,1200,Moderately Crowded,3,0.14864864864864866,55.94,52.91,17.1,0.00,FEW,FEW,M
2,1600,Moderately Crowded,1,0.6172839506172839,50.00,45.97,3.4,0.00,FEW,FEW,M
1,2000,Not Crowded,2,0.7567567567567568,30.92,72.12,12.5,0.00,BKN,BKN,OVC
3,2000,Pretty Crowded,2,0.6891891891891891,33.98,75.20,21.7,0.00,OVC,M,M
5,1500,Moderately Crowded,0,0,57.92,93.10,12.5,0.00,BKN,BKN,OVC
6,730,Not Crowded,0,0,69.08,65.44,5.7,0.00,CLR,M,M
1,2230,Not Crowded,0,0,41.00,95.90,6.8,0.00,OVC,M,M
4,2330,Not Crowded,1,0.7283950617283951,35.06,51.64,17.1,0.00,CLR,M,M
2,1430,Not Crowded,4,0,75.92,55.77,9.1,0.00,BKN,M,M
2,1230,Moderately Crowded,3,0.7702702702702703,69.08,89.98,14.8,0.21,FEW,BKN,OVC
7,1630,Moderately Crowded,3,0.0684931506849315,69.08,30.81,29.6,0.00,FEW,FEW,M
1,700,Pretty Crowded,4,0,73.04,84.22,6.8,0.00,OVC,M,M
7,830,Not Crowded,3,0.36486486486486486,46.04,51.03,10.3,0.00,CLR,M,M
5,2000,Moderately Crowded,1,0.9135802469135802,37.04,100.00,8.0,0.00,OVC,M,M
2,1800,Pretty Crowded,2,0.581081081081081,28.94,88.82,9.1,0.04,SCT,BKN,OVC
4,930,Not Crowded,3,0.9864864864864865,69.08,65.44,6.8,0.00,FEW,BKN,OVC
7,2030,Moderately Crowded,2,0.36486486486486486,35.96,89.16,10.3,0.00,FEW,FEW,M
5,1730,Pretty Crowded,2,0.7162162162162162,32.00,65.97,11.4,0.00,OVC,M,M
4,1000,Not Crowded,4,0,78.08,51.91,9.1,0.00,SCT,SCT,M
7,2000,Not Crowded,4,0,75.02,75.93,10.3,0.00,BKN,M,M
2,1800,Moderately Crowded,2,0.10810810810810811,6.98,65.89,9.1,0.00,FEW,M,M
1,1130,Moderately Crowded,1,0.9506172839506173,33.08,100.00,4.6,0.00,OVC,M,M
6,1700,Moderately Crowded,3,0.4383561643835616,44.60,93.35,20.5,0.01,OVC,M,M
5,1530,Moderately Crowded,4,0,75.92,46.47,6.8,0.00,FEW,FEW,BKN
3,1700,Not Crowded,2,0.7837837837837838,28.94,50.66,4.6,0.00,BKN,BKN,M
7,1200,Not Crowded,2,0.8378378378378378,46.04,57.78,18.2,0.00,SCT,BKN,M
3,1700,Moderately Crowded,0,0,86.00,53.03,10.3,0.00,SCT,SCT,BKN
6,1930,Moderately Crowded,1,0.32098765432098764,42.98,50.94,4.6,0.00,CLR,M,M
2,700,Moderately Crowded,3,0.3918918918918919,44.96,65.18,4.6,0.00,FEW,M,M
3,2200,Not Crowded,3,0.0136986301369863,57.92,93.10,14.8,0.03,FEW,OVC,M
4,630,Moderately Crowded,0,0,53.06,92.96,4.6,0.00,BKN,M,M
1,1600,Pretty Crowded,3,0.47297297297297297,66.92,63.08,11.4,0.00,FEW,SCT,SCT
4,1000,Not Crowded,1,0.9876543209876543,55.04,52.40,23.9,0.00,SCT,BKN,OVC
6,1100,Not Crowded,0,0,48.02,60.62,4.6,0.00,FEW,SCT,M
7,1930,Not Crowded,0,0,82.94,54.63,6.8,0.00,FEW,M,M
2,1500,Not Crowded,4,0,75.02,57.47,13.7,0.00,SCT,BKN,M
4,1030,Moderately Crowded,3,0.04054054054054054,53.96,92.99,10.3,0.00,OVC,M,M
3,1430,Moderately Crowded,2,0.5945945945945946,33.98,33.28,0.0,0.00,FEW,M,M
4,1130,Moderately Crowded,1,0.6419753086419753,46.04,79.07,25.1,0.00,OVC,M,M
7,2030,Moderately Crowded,2,0.17567567567567569,-0.04,62.12,13.7,0.00,CLR,M,M
2,2130,Moderately Crowded,1,0.8765432098765432,37.94,78.96,10.3,0.00,BKN,BKN,M
1,700,Not Crowded,1,0.8641975308641975,39.02,75.69,10.3,0.00,OVC,M,M
6,1930,Not Crowded,0,0,69.98,87.26,9.1,0.07,FEW,SCT,BKN
5,1600,Moderately Crowded,1,0.3950617283950617,62.06,57.60,14.8,0.00,OVC,M,M
3,700,Moderately Crowded,1,0.19753086419753085,60.08,86.18,5.7,0.00,BKN,M,M
5,2030,Not Crowded,4,0,77.00,55.91,5.7,0.00,OVC,M,M
2,2100,Not Crowded,0,0,30.02,78.27,8.0,0.00,OVC,M,M
7,1600,Not Crowded,3,0.6486486486486487,80.96,60.49,19.4,0.00,FEW,SCT,BKN
4,1300,Not Crowded,4,0,87.08,30.05,14.8,0.00,FEW,M,M
7,1830,Moderately Crowded,2,0.17567567567567569,1.04,61.73,17.1,0.00,CLR,M,M
6,1900,Not Crowded,4,0,71.96,73.30,6.8,0.01,SCT,BKN,BKN
3,1000,Not Crowded,0,0,75.02,49.81,16.0,0.00,CLR,M,M
1,1530,Pretty Crowded,3,0.273972602739726,80.06,24.89,12.5,0.00,BKN,M,M
6,800,Not Crowded,1,0.7530864197530864,32.00,100.00,6.8,0.06,VV ,M,M
4,1400,Not Crowded,0,0,33.08,58.08,14.8,0.00,BKN,M,M
1,1100,Not Crowded,0,0,48.92,92.84,11.4,0.03,BKN,BKN,OVC
7,730,Not Crowded,0,0,26.06,74.41,10.3,0.00,OVC,M,M
2,1630,Moderately Crowded,4,0,80.06,39.22,10.3,0.00,FEW,BKN,M
5,2000,Moderately Crowded,3,0.3287671232876712,42.98,73.39,9.1,0.00,FEW,FEW,M
5,830,Not Crowded,3,0.0410958904109589,42.08,70.20,6.8,0.00,FEW,BKN,OVC
5,1230,Moderately Crowded,1,0.2222222222222222,57.92,64.52,10.3,0.00,SCT,OVC,M
7,1930,Not Crowded,0,0,42.98,85.79,9.1,0.01,FEW,BKN,OVC
7,1730,Not Crowded,3,0.36486486486486486,51.98,31.96,16.0,0.00,FEW,M,M
3,1900,Not Crowded,0,0,39.02,95.86,10.3,0.00,OVC,M,M
7,800,Not Crowded,0,0,60.08,92.56,16.0,0.00,OVC,M,M
6,1630,Not Crowded,2,0.7297297297297297,53.06,39.28,14.8,0.00,SCT,M,M
1,1000,Moderately Crowded,3,0.273972602739726,77.00,27.53,3.4,0.00,SCT,M,M
1,2300,Not Crowded,4,0,73.94,76.31,8.0,0.00,SCT,M,M
6,1230,Moderately Crowded,3,0.5405405405405406,57.02,74.27,9.1,0.00,OVC,M,M
6,600,Not Crowded,2,0.44594594594594594,24.98,84.67,5.7,0.00,FEW,M,M
1,1300,Moderately Crowded,2,0.47297297297297297,26.96,81.03,14.8,0.00,OVC,M,M
6,630,Not Crowded,0,0,15.08,69.75,13.7,0.00,FEW,M,M
1,1630,Pretty Crowded,0,0,53.06,44.48,8.0,0.00,BKN,BKN,M
3,1530,Moderately Crowded,3,0.3108108108108108,42.98,44.83,19.4,0.00,BKN,OVC,M
3,1800,Pretty Crowded,1,0.6296296296296297,60.08,51.34,20.5,0.00,SCT,BKN,BKN
7,2330,Not Crowded,0,0,33.98,72.45,3.4,0.00,FEW,M,M
3,1000,Not Crowded,2,0.5945945945945946,28.04,57.79,5.7,0.00,FEW,M,M
4,1400,Moderately Crowded,3,0.2191780821917808,60.08,27.07,12.5,0.00,FEW,M,M
4,1830,Pretty Crowded,3,0.1232876712328767,39.92,64.54,12.5,0.00,OVC,M,M
1,1530,Moderately Crowded,3,0.3698630136986301,80.96,38.08,18.2,0.00,SCT,M,M
3,1830,Moderately Crowded,1,0.9753086419753086,44.96,79.54,4.6,0.00,BKN,M,M
3,2230,Not Crowded,3,0.3108108108108108,37.94,57.04,5.7,0.00,FEW,M,M
6,1500,Moderately Crowded,1,0.5802469135802469,48.92,45.79,12.5,0.00,FEW,M,M
4,730,Moderately Crowded,0,0,57.92,86.63,0.0,0.00,SCT,M,M
6,800,Not Crowded,2,0.25675675675675674,28.04,81.11,6.8,0.00,FEW,SCT,SCT
3,1330,Moderately Crowded,2,0.5,17.06,53.39,11.4,0.00,BKN,M,M
4,1730,Moderately Crowded,4,0,86.00,32.36,16.0,0.00,FEW,M,M
5,630,Not Crowded,3,0.6216216216216216,60.98,86.79,4.6,0.00,OVC,M,M
1,930,Not Crowded,0,0,30.92,85.05,27.4,0.01,OVC,M,M
4,1830,Pretty Crowded,1,0.6419753086419753,44.96,65.18,21.7,0.00,OVC,M,M
2,1300,Moderately Crowded,2,0.20270270270270271,15.98,48.52,4.6,0.00,BKN,M,M
6,2230,Not Crowded,3,0.35135135135135137,42.08,62.04,10.3,0.00,OVC,M,M
6,900,Moderately Crowded,3,0.3424657534246575,51.98,68.86,5.7,0.00,FEW,SCT,M
6,1700,Moderately Crowded,3,0.5405405405405406,51.98,76.88,12.5,0.00,FEW,FEW,BKN
5,1730,Moderately Crowded,4,0,80.96,76.90,16.0,0.02,FEW,SCT,BKN
2,1100,Moderately Crowded,3,0.10810810810810811,39.92,85.61,16.0,0.00,OVC,M,M
5,2100,Not Crowded,0,0,33.98,78.62,6.8,0.00,CLR,M,M
3,1530,Moderately Crowded,2,0.40540540540540543,33.98,75.20,14.8,0.00,OVC,M,M
1,1100,Not Crowded,0,0,71.06,40.76,18.2,0.00,SCT,M,M
1,800,Not Crowded,3,0.8513513513513513,48.92,73.99,8.0,0.00,OVC,M,M
1,1630,Moderately Crowded,3,0.9459459459459459,71.06,70.47,10.3,0.03,FEW,SCT,BKN
5,900,Not Crowded,2,0.9054054054054054,46.04,62.56,6.8,0.00,FEW,FEW,BKN
4,2330,Not Crowded,4,0,71.06,96.39,4.6,0.01,FEW,BKN,OVC
4,1500,Not Crowded,2,0.9864864864864865,53.96,35.04,17.1,0.00,SCT,BKN,M
6,630,Not Crowded,3,0.25675675675675674,53.96,77.06,0.0,0.00,CLR,M,M
5,1100,Not Crowded,3,0.9054054054054054,62.06,74.75,19.4,0.00,OVC,M,M
5,2300,Not Crowded,3,0.43243243243243246,53.96,61.41,4.6,0.00,OVC,M,M
4,1630,Moderately Crowded,1,0.20987654320987653,73.94,53.37,10.3,0.00,BKN,BKN,BKN
3,1700,Jam Packed Very Crowded,2,0.5,14.00,55.64,11.4,0.00,BKN,BKN,BKN
4,2030,Pretty Crowded,3,0.5135135135135135,71.06,63.18,13.7,0.00,SCT,BKN,BKN
6,800,Not Crowded,0,0,75.92,68.78,5.7,0.00,SCT,SCT,M
5,2200,Not Crowded,1,0.48148148148148145,48.92,68.51,11.4,0.00,BKN,OVC,M
7,2000,Not Crowded,4,0,75.02,57.47,3.4,0.00,FEW,SCT,M
3,1600,Moderately Crowded,2,0.12162162162162163,19.94,77.35,9.1,0.00,SCT,BKN,OVC
6,2300,Not Crowded,2,0.06756756756756757,23.00,84.54,23.9,0.00,BKN,OVC,M
7,2100,Not Crowded,0,0,48.02,49.50,21.7,0.00,BKN,OVC,M
2,1100,Moderately Crowded,3,0.2972972972972973,48.02,42.07,27.4,0.00,BKN,M,M
2,2300,Not Crowded,1,0.09876543209876543,55.94,69.30,16.0,0.00,FEW,FEW,M
2,1300,Not Crowded,4,0,80.06,50.55,8.0,0.00,FEW,SCT,M
5,2130,Not Crowded,3,0.2328767123287671,51.08,51.81,5.7,0.00,CLR,M,M
5,830,Not Crowded,1,0.5679012345679012,48.02,70.86,16.0,0.00,OVC,M,M
7,1630,Moderately Crowded,0,0,82.04,50.84,11.4,0.00,FEW,BKN,BKN
3,1700,Pretty Crowded,3,0.40540540540540543,53.06,52.11,11.4,0.00,SCT,BKN,BKN
1,2230,Not Crowded,1,0.1728395061728395,57.92,90.11,6.8,0.00,OVC,M,M
4,1500,Moderately Crowded,2,0.7972972972972973,32.00,85.12,11.4,0.00,OVC,M,M
1,2330,Not Crowded,0,0,78.98,69.11,3.4,0.00,SCT,BKN,OVC
6,1730,Not Crowded,3,0.8243243243243243,46.94,92.78,20.5,0.03,OVC,M,M
7,1230,Moderately Crowded,3,0.3561643835616438,71.06,50.89,13.7,0.00,FEW,FEW,BKN
1,1730,Pretty Crowded,2,0.8513513513513513,57.02,68.95,12.5,0.00,SCT,BKN,BKN
6,1200,Moderately Crowded,3,0.1506849315068493,35.06,38.04,9.1,0.00,FEW,FEW,M
5,730,Not Crowded,1,0.8271604938271605,37.04,92.46,16.0,0.03,BKN,OVC,M
1,800,Not Crowded,2,0.8513513513513513,53.06,63.47,14.8,0.00,FEW,FEW,BKN
2,1230,Not Crowded,3,0.6756756756756757,50.00,58.34,12.5,0.00,OVC,M,M
5,1200,Not Crowded,0,0,64.04,64.84,12.5,0.00,FEW,BKN,M
6,600,Not Crowded,2,0.5405405405405406,1.94,56.63,11.4,0.00,FEW,M,M
2,2300,Not Crowded,1,0.35802469135802467,57.02,93.08,6.8,0.00,OVC,M,M
2,1030,Moderately Crowded,1,0.18518518518518517,60.98,77.66,5.7,0.00,BKN,OVC,M
4,1430,Not Crowded,0,0,26.06,71.04,16.0,0.00,OVC,M,M
5,930,Not Crowded,0,0,32.00,78.45,3.4,0.00,SCT,M,M
1,2300,Not Crowded,0,0,69.98,90.02,6.8,0.00,BKN,OVC,M
4,600,Not Crowded,1,0.6419753086419753,42.98,88.85,23.9,0.00,OVC,M,M
7,2330,Not Crowded,3,0.0684931506849315,39.92,69.96,16.0,0.00,BKN,OVC,M
7,1830,Not Crowded,1,0.07407407407407407,69.98,75.96,9.1,0.00,FEW,M,M
4,2130,Moderately Crowded,2,0.4189189189189189,28.04,71.26,5.7,0.00,BKN,M,M
5,900,Not Crowded,4,0,73.94,57.32,4.6,0.00,OVC,M,M
4,1700,Jam Packed Very Crowded,2,0.04054054054054054,41.00,59.65,11.4,0.00,OVC,M,M
1,2330,Not Crowded,0,0,71.96,87.35,5.7,0.00,CLR,M,M
1,1900,Pretty Crowded,2,0.6621621621621622,35.06,75.31,6.8,0.00,OVC,M,M
6,1500,Not Crowded,0,0,42.08,95.92,6.8,0.01,OVC,M,M
3,1000,Not Crowded,0,0,28.94,81.80,9.1,0.00,BKN,BKN,BKN
6,1600,Moderately Crowded,3,0.2465753424657534,73.04,31.43,12.5,0.00,FEW,M,M
6,1130,Not Crowded,0,0,62.06,49.55,13.7,0.00,FEW,BKN,BKN
5,630,Not Crowded,0,0,33.08,75.11,11.4,0.00,FEW,FEW,M
3,1230,Not Crowded,0,0,57.92,86.63,20.5,0.06,BKN,OVC,M
4,1930,Moderately Crowded,1,0.2962962962962963,55.04,33.69,9.1,0.00,CLR,M,M
1,2300,Not Crowded,3,0.3698630136986301,68.00,67.91,6.8,0.00,BKN,BKN,M
6,1130,Not Crowded,0,0,28.04,68.57,16.0,0.00,CLR,M,M
2,2300,Not Crowded,1,0.18518518518518517,60.08,86.18,4.6,0.00,OVC,M,M
1,2130,Moderately Crowded,2,0.5675675675675675,26.06,84.10,5.7,0.03,OVC,M,M
3,1330,Moderately Crowded,3,0.2054794520547945,55.04,36.54,12.5,0.00,BKN,BKN,M
5,1130,Moderately Crowded,3,0.24324324324324326,73.94,38.26,5.7,0.00,FEW,FEW,M
2,1830,Pretty Crowded,3,0.3918918918918919,51.98,48.34,10.3,0.00,BKN,M,M
4,1130,Moderately Crowded,1,0.9876543209876543,57.02,50.88,26.2,0.00,BKN,OVC,M
5,1400,Not Crowded,0,0,82.94,60.74,12.5,0.00,FEW,FEW,SCT
4,2000,Pretty Crowded,2,0.7972972972972973,30.02,74.81,12.5,0.00,OVC,M,M
6,2100,Not Crowded,3,0.8243243243243243,46.04,76.35,20.5,0.00,FEW,OVC,M
2,1830,Not Crowded,2,0.7702702702702703,19.94,70.89,13.7,0.00,SCT,BKN,BKN
5,1730,Not Crowded,0,0,48.92,58.61,5.7,0.00,OVC,M,M
6,830,Not Crowded,4,0,78.98,73.97,9.1,0.00,SCT,SCT,BKN
5,830,Not Crowded,0,0,59.00,69.17,12.5,0.00,BKN,M,M
7,900,Not Crowded,2,0.7432432432432432,55.04,52.40,19.4,0.00,BKN,M,M
6,2130,Not Crowded,2,0.918918918918919,48.92,79.86,6.8,0.00,BKN,OVC,M
6,2030,Not Crowded,0,0,69.08,89.98,8.0,0.02,SCT,BKN,BKN
7,1130,Moderately Crowded,1,0.6790123456790124,60.98,39.15,10.3,0.00,SCT,M,M
1,1700,Not Crowded,0,0,84.02,56.51,8.0,0.00,FEW,M,M
1,1330,Not Crowded,3,0.3698630136986301,78.08,43.26,16.0,0.00,SCT,BKN,M
6,1800,Not Crowded,0,0,48.92,92.84,4.6,0.00,OVC,M,M
5,1630,Pretty Crowded,2,0.33783783783783783,33.08,47.10,12.5,0.00,SCT,SCT,BKN
5,900,Moderately Crowded,2,0.05405405405405406,39.02,95.86,9.1,0.00,FEW,BKN,OVC
6,2200,Not Crowded,4,0,66.92,70.49,5.7,0.00,FEW,M,M
3,1730,Jam Packed Very Crowded,2,0.40540540540540543,30.92,88.92,14.8,0.01,BKN,OVC,M
7,2130,Not Crowded,2,0.9324324324324325,42.98,100.00,5.7,0.00,BKN,OVC,M
4,1900,Not Crowded,0,0,62.96,90.31,6.8,0.00,SCT,SCT,M
2,1500,Moderately Crowded,3,0.3918918918918919,53.96,48.65,12.5,0.00,FEW,SCT,M
6,1730,Pretty Crowded,1,0.6666666666666666,53.06,50.28,8.0,0.00,SCT,M,M
3,1200,Moderately Crowded,2,0.21621621621621623,19.94,70.89,5.7,0.00,BKN,BKN,M
5,1430,Jam Packed Very Crowded,1,0.04938271604938271,69.98,73.11,16.0,0.00,FEW,SCT,BKN
2,1000,Moderately Crowded,3,0.3835616438356164,46.94,76.43,13.7,0.00,OVC,M,M
5,700,Not Crowded,3,0.3287671232876712,44.06,92.69,12.5,0.00,OVC,M,M
