Day of Week,Time,Attendence,Place in Quarter,W1,W2,W3,W4,W5,W6,W7,W8
6,900,56,2,0.8243243243243243,35.96,89.16,9.1,0.00,OVC,M,M
4,600,20,1,0.20987654320987653,53.96,83.00,3.4,0.00,BKN,M,M
1,1130,59,1,0.691358024691358,55.94,45.26,12.5,0.00,BKN,OVC,M
2,1100,19,4,0,75.92,40.16,8.0,0.00,FEW,M,M
3,900,43,3,0.12162162162162163,42.98,100.00,4.6,0.00,OVC,M,M
4,1430,27,0,0,62.06,93.22,10.3,0.11,BKN,BKN,M
7,1430,65,2,0.4594594594594595,42.08,67.22,11.4,0.00,FEW,FEW,BKN
7,1830,44,2,0.9324324324324325,44.06,95.95,6.8,0.02,OVC,M,M
3,1900,144,3,0.02702702702702703,64.94,36.83,17.1,0.00,SCT,M,M
1,2030,126,1,0.691358024691358,48.02,89.08,12.5,0.00,OVC,M,M
4,1630,0,4,0,82.04,45.60,13.7,0.00,SCT,BKN,M
1,1430,70,2,0.9459459459459459,51.98,76.88,0.0,0.00,OVC,M,M
1,1700,203,1,0.25925925925925924,69.08,34.48,14.8,0.00,BKN,BKN,BKN
5,1030,57,2,0.43243243243243246,28.94,74.70,8.0,0.00,FEW,BKN,M
2,1300,14,0,0,57.92,42.14,14.8,0.00,FEW,BKN,OVC
4,2100,0,3,0.7972972972972973,69.08,58.56,6.8,0.00,BKN,M,M
1,1100,60,0,0,46.04,70.64,11.4,0.00,BKN,OVC,M
1,1030,41,2,0.47297297297297297,28.94,74.70,13.7,0.00,OVC,M,M
1,1800,116,4,0,78.98,71.72,10.3,0.00,FEW,SCT,BKN
7,2000,54,1,0.9382716049382716,35.96,89.16,4.6,0.00,FEW,SCT,M
2,1730,203,2,0.20270270270270271,15.98,53.22,6.8,0.00,BKN,BKN,M
5,1930,50,2,0.43243243243243246,28.94,71.91,6.8,0.00,OVC,M,M
4,1530,81,3,0.410958904109589,46.04,79.07,8.0,0.00,OVC,M,M
7,900,33,2,0.08108108108108109,14.00,76.79,13.7,0.01,SCT,BKN,M
2,1200,27,4,0,78.98,62.16,11.4,0.00,SCT,BKN,M
2,2030,0,0,0,69.08,92.83,11.4,0.23,FEW,BKN,OVC
7,930,43,2,0.8378378378378378,39.92,69.96,14.8,0.00,BKN,M,M
1,2030,118,3,0.1780821917808219,44.06,39.57,12.5,0.00,FEW,M,M
6,830,34,1,0.14814814814814814,51.08,63.22,18.2,0.00,FEW,SCT,OVC
4,700,15,4,0,57.02,86.58,8.0,0.00,OVC,M,M
7,1730,20,0,0,69.08,38.81,10.3,0.00,FEW,M,M
3,2130,95,3,0.2054794520547945,44.96,60.20,4.6,0.00,FEW,M,M
1,1130,78,3,0.47297297297297297,69.08,67.59,9.1,0.00,BKN,BKN,OVC
4,2130,84,3,0.22972972972972974,51.08,68.28,4.6,0.00,FEW,M,M
5,1030,54,3,0.136986301369863,41.00,75.88,18.2,0.00,BKN,BKN,OVC
2,1900,130,3,0.0,46.94,49.33,8.0,0.00,BKN,M,M
3,1630,50,4,0,64.04,69.72,8.0,0.00,BKN,BKN,OVC
4,700,11,0,0,37.94,96.52,9.1,0.01,OVC,M,M
1,1800,105,0,0,44.96,68.05,12.5,0.00,FEW,SCT,M
3,730,51,2,0.3108108108108108,26.06,68.33,9.1,0.00,OVC,M,M
7,1030,42,3,0.8378378378378378,50.00,74.10,19.4,0.00,OVC,M,M
5,800,39,1,0.13580246913580246,53.96,58.89,19.4,0.00,FEW,BKN,M
5,1200,75,2,0.8108108108108109,37.94,42.32,3.4,0.00,FEW,SCT,M
2,1230,38,3,0.10810810810810811,41.00,85.67,13.7,0.00,OVC,M,M
1,1330,26,4,0,84.02,49.22,12.5,0.00,FEW,BKN,BKN
2,1500,72,1,0.9629629629629629,44.96,82.38,8.0,0.00,FEW,BKN,OVC
3,1630,116,1,0.7160493827160493,55.04,66.41,17.1,0.00,FEW,SCT,SCT
3,600,6,4,0,64.94,75.51,3.4,0.00,FEW,SCT,SCT
6,800,63,3,0.44594594594594594,62.96,36.51,8.0,0.00,SCT,M,M
2,1730,0,4,0,75.92,48.34,10.3,0.00,FEW,FEW,M
2,900,12,0,0,73.94,78.72,8.0,0.00,SCT,M,M
1,2130,0,4,0,69.98,84.04,5.7,0.00,FEW,FEW,M
5,1300,29,4,0,82.94,46.03,13.7,0.00,FEW,OVC,M
6,630,0,1,0.6666666666666666,26.96,81.03,0.0,0.00,FEW,M,M
3,1200,78,2,0.6891891891891891,32.00,88.32,21.7,0.00,VV ,M,M
5,2230,0,0,0,57.02,89.48,6.8,0.00,OVC,M,M
2,800,21,4,0,80.96,56.45,10.3,0.00,FEW,M,M
4,930,119,3,0.7972972972972973,75.02,53.52,4.6,0.00,SCT,M,M
4,1530,91,2,0.04054054054054054,39.02,64.43,6.8,0.00,BKN,OVC,M
5,930,48,2,0.33783783783783783,24.98,54.65,3.4,0.00,FEW,FEW,M
5,1730,131,1,0.48148148148148145,48.92,65.67,8.0,0.00,FEW,OVC,M
3,700,11,0,0,48.92,100.00,13.7,0.00,VV ,M,M
7,1930,0,0,0,78.98,69.11,5.7,0.00,FEW,FEW,BKN
3,1900,110,3,0.1095890410958904,46.94,86.02,10.3,0.00,OVC,M,M
1,1000,11,4,0,80.96,62.40,3.4,0.00,FEW,SCT,BKN
7,1830,0,4,0,78.98,62.16,8.0,0.00,FEW,BKN,BKN
6,1800,0,0,0,26.06,59.81,3.4,0.00,CLR,M,M
4,930,4,0,0,82.04,64.90,11.4,0.00,FEW,FEW,M
1,730,11,4,0,71.06,68.25,12.5,0.00,FEW,SCT,SCT
3,2230,0,0,0,37.04,95.82,14.8,0.04,OVC,M,M
5,2100,0,0,0,69.08,92.83,8.0,0.00,FEW,SCT,OVC
2,1530,69,2,0.4864864864864865,17.06,64.01,14.8,0.01,OVC,M,M
3,630,9,4,0,57.02,80.49,3.4,0.00,FEW,OVC,M
2,1400,142,1,0.012345679012345678,78.08,34.72,3.4,0.00,FEW,BKN,M
3,1600,107,3,0.21621621621621623,62.06,30.80,13.7,0.00,SCT,BKN,M
3,1030,35,2,0.972972972972973,48.92,65.67,26.2,0.00,SCT,BKN,BKN
4,630,44,3,0.410958904109589,44.06,88.90,12.5,0.00,BKN,OVC,M
6,630,0,3,0.7297297297297297,53.06,60.87,5.7,0.00,FEW,M,M
7,2000,61,2,0.8378378378378378,46.94,68.28,14.8,0.00,FEW,SCT,BKN
3,2330,0,0,0,78.98,66.58,5.7,0.00,SCT,BKN,M
5,2030,46,2,0.43243243243243246,28.94,71.91,5.7,0.00,OVC,M,M
4,1030,78,3,0.7027027027027027,57.02,54.95,6.8,0.00,SCT,SCT,M
3,1030,16,4,0,82.04,58.40,12.5,0.00,FEW,BKN,BKN
6,1130,61,2,0.8243243243243243,37.94,82.46,13.7,0.00,OVC,M,M
5,2030,81,1,0.13580246913580246,55.94,54.80,16.0,0.00,FEW,FEW,OVC
3,930,20,4,0,78.08,41.86,0.0,0.00,FEW,BKN,M
7,730,4,2,0.5540540540540541,15.08,55.35,18.2,0.00,FEW,BKN,BKN
1,1830,115,3,0.47297297297297297,62.06,55.68,9.1,0.00,SCT,SCT,BKN
5,2200,0,2,0.6216216216216216,48.02,53.63,16.0,0.00,CLR,M,M
3,2100,85,2,0.5,10.94,63.69,4.6,0.00,FEW,FEW,M
2,2100,46,3,0.9594594594594594,80.06,48.64,10.3,0.00,FEW,SCT,M
1,1330,66,2,0.3783783783783784,44.06,59.64,6.8,0.00,SCT,SCT,M
2,2100,121,1,0.4444444444444444,51.08,92.28,19.4,0.01,OVC,M,M
6,2130,0,3,0.3424657534246575,48.02,60.62,9.1,0.00,BKN,M,M
4,2200,0,0,0,28.04,77.50,10.3,0.00,FEW,SCT,M
3,1330,72,1,0.37037037037037035,71.06,56.93,13.7,0.00,BKN,OVC,M
5,600,6,1,0.654320987654321,35.06,75.31,18.2,0.00,FEW,M,M
1,1330,58,3,0.0945945945945946,59.00,47.39,11.4,0.00,BKN,BKN,BKN
3,2330,0,0,0,60.98,86.79,0.0,0.00,FEW,FEW,M
1,2030,123,2,0.6621621621621622,33.98,81.57,5.7,0.00,OVC,M,M
5,1300,63,2,0.33783783783783783,33.08,42.84,9.1,0.00,BKN,M,M
2,730,55,1,0.7037037037037037,51.08,89.22,17.1,0.00,BKN,OVC,M
3,2130,0,1,0.8024691358024691,50.00,63.08,19.4,0.00,OVC,M,M
7,1600,82,2,0.17567567567567569,1.94,56.63,17.1,0.00,FEW,M,M
5,1300,57,3,0.3287671232876712,51.08,65.48,11.4,0.00,BKN,M,M
5,2130,7,3,0.527027027027027,66.02,93.33,6.8,0.03,FEW,SCT,OVC
6,2230,0,0,0,23.00,77.64,5.7,0.00,BKN,M,M
6,1300,69,2,0.16216216216216217,26.96,65.84,14.8,0.00,FEW,SCT,SCT
3,1830,0,0,0,39.02,69.86,19.4,0.00,OVC,M,M
4,2100,89,3,0.0273972602739726,46.94,83.09,16.0,0.00,SCT,BKN,OVC
5,730,24,4,0,60.98,93.19,8.0,0.00,OVC,M,M
7,1000,30,3,0.08108108108108109,55.94,30.04,14.8,0.00,BKN,BKN,M
4,700,0,3,0.13513513513513514,48.92,96.69,9.1,0.33,FEW,OVC,M
6,2230,0,2,0.16216216216216217,12.02,66.56,14.8,0.00,FEW,FEW,M
3,1500,61,3,0.8783783783783784,75.02,49.81,10.3,0.00,FEW,BKN,M
4,2300,0,0,0,59.00,72.01,12.5,0.00,FEW,BKN,M
6,1930,0,0,0,78.08,81.50,0.0,0.00,FEW,FEW,M
2,1530,100,3,0.20270270270270271,66.02,13.14,6.8,0.00,SCT,BKN,M
6,1400,0,0,0,44.06,59.64,9.1,0.00,BKN,M,M
3,1100,18,0,0,41.00,82.09,14.8,0.00,OVC,M,M
1,700,0,2,0.7567567567567568,33.98,78.62,13.7,0.00,FEW,FEW,M
5,1530,30,4,0,82.04,38.00,8.0,0.00,FEW,SCT,M
4,1100,58,1,0.9012345679012346,33.98,88.42,9.1,0.00,OVC,M,M
2,1600,72,3,0.3835616438356164,44.06,78.91,19.4,0.00,OVC,M,M
2,1430,57,3,0.2972972972972973,51.98,31.96,25.1,0.00,BKN,BKN,M
3,1400,0,3,0.7837837837837838,69.98,63.45,14.8,0.00,SCT,OVC,M
3,1800,80,1,0.4567901234567901,44.06,85.25,19.4,0.00,OVC,M,M
2,600,24,0,0,39.02,79.05,12.5,0.00,OVC,M,M
2,1130,85,1,0.012345679012345678,73.94,44.66,4.6,0.00,FEW,FEW,M
3,1300,19,4,0,66.02,67.69,8.0,0.00,BKN,BKN,M
5,1930,44,4,0,73.04,51.18,6.8,0.00,SCT,M,M
2,2100,0,0,0,39.02,88.66,6.8,0.00,OVC,M,M
6,1830,67,3,0.25675675675675674,51.98,48.34,11.4,0.00,FEW,BKN,M
7,1600,56,4,0,75.02,75.93,12.5,0.00,FEW,SCT,OVC
3,1800,90,2,0.5945945945945946,26.06,65.21,5.7,0.00,FEW,M,M
3,800,34,1,0.7160493827160493,60.08,86.18,28.5,0.00,BKN,BKN,OVC
7,600,0,4,0,64.04,86.95,0.0,0.00,CLR,M,M
2,1930,110,1,0.6172839506172839,46.04,55.32,3.4,0.00,FEW,M,M
6,1700,114,3,0.3424657534246575,57.02,50.88,11.4,0.00,SCT,M,M
3,600,11,2,0.21621621621621623,15.08,83.33,0.0,0.00,FEW,SCT,OVC
5,730,13,0,0,26.06,59.81,19.4,0.00,BKN,M,M
7,1130,13,0,0,71.06,78.49,5.7,0.00,BKN,OVC,M
3,1800,109,2,0.12162162162162163,21.92,77.54,9.1,0.00,FEW,M,M
4,2300,1,3,0.32432432432432434,37.04,66.60,0.0,0.00,CLR,M,M
4,700,47,2,0.32432432432432434,32.00,81.42,11.4,0.00,FEW,SCT,M
6,2000,56,1,0.14814814814814814,48.92,86.13,14.8,0.00,OVC,M,M
6,1030,97,2,0.25675675675675674,30.92,75.46,0.0,0.00,SCT,OVC,M
3,1400,0,3,0.5945945945945946,51.98,50.11,13.7,0.00,SCT,M,M
7,1730,81,3,0.0684931506849315,71.06,31.12,22.8,0.00,FEW,FEW,M
2,1230,43,1,0.35802469135802467,64.94,41.49,6.8,0.00,FEW,SCT,OVC
5,1830,60,2,0.9054054054054054,41.00,73.19,6.8,0.00,SCT,M,M
6,1600,44,0,0,84.02,58.65,8.0,0.00,FEW,SCT,BKN
4,2130,65,3,0.3150684931506849,53.96,80.25,4.6,0.00,FEW,SCT,BKN
1,1330,43,0,0,78.98,40.64,17.1,0.00,FEW,M,M
4,1630,21,0,0,33.80,93.03,14.8,0.00,SCT,OVC,M
2,2000,133,3,0.4864864864864865,48.92,92.84,6.8,0.00,OVC,M,M
4,1930,85,1,0.5555555555555556,66.02,78.08,21.7,0.00,BKN,OVC,M
3,1530,103,3,0.3013698630136986,69.08,45.12,10.3,0.00,BKN,OVC,M
6,900,74,3,0.5405405405405406,53.96,92.99,11.4,0.00,OVC,M,M
2,2130,78,2,0.6756756756756757,35.96,75.39,11.4,0.00,OVC,M,M
7,1230,18,0,0,73.94,51.65,17.1,0.00,FEW,FEW,M
3,930,56,3,0.0136986301369863,48.92,54.15,12.5,0.00,OVC,M,M
5,630,23,1,0.9135802469135802,32.00,95.73,9.1,0.00,OVC,M,M
7,1200,26,4,0,84.02,60.87,12.5,0.00,SCT,SCT,BKN
3,1300,45,2,0.40540540540540543,35.06,81.65,19.4,0.00,OVC,M,M
4,930,49,2,0.22972972972972974,19.94,81.09,5.7,0.00,SCT,BKN,M
4,900,17,4,0,78.08,49.94,0.0,0.00,CLR,M,M
3,1700,147,1,0.9753086419753086,44.06,78.91,3.4,0.00,SCT,BKN,M
3,1500,60,1,0.7160493827160493,55.94,66.52,16.0,0.00,FEW,SCT,BKN
2,800,65,3,0.0958904109589041,33.08,48.98,10.3,0.00,FEW,M,M
7,2000,44,1,0.7654320987654321,24.08,80.80,12.5,0.00,BKN,OVC,M
2,2200,54,1,0.7037037037037037,60.98,69.86,21.7,0.00,SCT,BKN,BKN
5,2300,0,4,0,69.98,52.80,8.0,0.00,CLR,M,M
3,1430,91,1,0.4567901234567901,53.06,79.64,21.7,0.00,SCT,BKN,OVC
4,1800,81,0,0,73.94,81.71,9.1,0.00,SCT,BKN,OVC
6,1030,43,0,0,82.04,64.90,5.7,0.00,FEW,FEW,M
1,1730,0,0,0,84.02,56.51,8.0,0.00,FEW,M,M
4,2030,18,4,0,59.00,69.17,8.0,0.00,OVC,M,M
5,600,7,3,0.24324324324324326,48.92,89.73,4.6,0.00,FEW,M,M
2,2130,0,4,0,69.08,60.91,0.0,0.00,FEW,SCT,M
3,1530,106,1,0.19753086419753085,64.04,72.53,12.5,0.00,FEW,SCT,M
2,1500,66,1,0.09876543209876543,60.08,80.19,20.5,0.00,SCT,OVC,M
4,1630,98,2,0.13513513513513514,41.00,75.88,10.3,0.00,FEW,SCT,M
7,1130,41,3,0.4594594594594595,75.02,36.90,16.0,0.00,FEW,BKN,BKN
7,1200,48,3,0.17567567567567569,66.02,30.32,12.5,0.00,FEW,BKN,M
5,2000,22,0,0,57.92,66.75,6.8,0.00,FEW,BKN,M
5,1330,0,4,0,84.92,59.14,8.0,0.00,BKN,M,M
7,2200,2,2,0.2702702702702703,26.96,88.73,6.8,0.00,BKN,OVC,M
1,2230,27,3,0.28378378378378377,42.98,67.81,14.8,0.00,BKN,BKN,M
5,800,0,0,0,35.96,81.72,6.8,0.00,FEW,BKN,M
2,1900,94,2,0.4864864864864865,15.08,73.24,12.5,0.02,OVC,M,M
2,700,56,3,0.0958904109589041,30.92,58.21,9.1,0.00,FEW,M,M
2,1430,73,3,0.8648648648648649,68.00,35.79,8.0,0.00,FEW,M,M
2,1830,193,1,0.012345679012345678,73.04,46.04,8.0,0.00,FEW,SCT,M
3,2230,17,1,0.6296296296296297,51.08,92.28,12.5,0.08,FEW,BKN,BKN
7,1900,49,1,0.16049382716049382,55.94,86.52,8.0,0.00,BKN,OVC,M
1,1600,84,1,0.345679012345679,71.96,28.94,22.8,0.00,SCT,BKN,M
1,2200,0,0,0,42.98,82.24,10.3,0.00,OVC,M,M
3,800,50,1,0.5432098765432098,55.94,100.00,6.8,0.00,OVC,M,M
3,700,111,3,0.6891891891891891,44.06,57.50,4.6,0.00,BKN,BKN,BKN
7,2230,0,0,0,26.96,71.69,10.3,0.00,OVC,M,M
1,1500,0,0,0,71.96,40.90,19.4,0.00,BKN,M,M
3,1100,30,3,0.972972972972973,86.00,51.40,13.7,0.00,FEW,FEW,BKN
2,2130,110,1,0.35802469135802467,60.98,75.14,14.8,0.11,OVC,M,M
4,1230,49,2,0.5135135135135135,17.96,44.54,6.8,0.00,FEW,FEW,M
5,2200,3,3,0.2328767123287671,48.92,58.61,5.7,0.00,CLR,M,M
4,1330,17,4,0,84.02,38.31,3.4,0.00,BKN,M,M
6,1630,0,0,0,80.06,42.16,13.7,0.00,FEW,BKN,M
5,1200,114,2,0.24324324324324326,26.96,81.03,9.1,0.00,SCT,OVC,M
3,2330,0,4,0,69.98,56.78,3.4,0.00,SCT,M,M
1,2300,0,2,0.1891891891891892,1.94,68.71,11.4,0.00,CLR,M,M
2,1800,94,1,0.8765432098765432,39.92,76.32,9.1,0.00,OVC,M,M
5,900,38,1,0.30864197530864196,48.02,53.63,14.8,0.00,FEW,M,M
4,1930,54,4,0,60.98,64.46,10.3,0.00,BKN,M,M
1,1700,182,3,0.0945945945945946,44.96,68.05,11.4,0.00,OVC,M,M
2,630,80,0,0,59.00,66.88,6.8,0.00,BKN,M,M
7,830,50,3,0.6486486486486487,68.00,93.38,14.8,0.00,BKN,OVC,M
4,1100,58,3,0.4189189189189189,48.92,58.61,17.1,0.00,BKN,BKN,M
4,600,42,3,0.04054054054054054,50.00,82.73,11.4,0.00,SCT,BKN,OVC
1,830,51,1,0.08641975308641975,68.00,87.16,6.8,0.00,OVC,M,M
6,1630,89,2,0.5405405405405406,15.08,39.71,6.8,0.00,FEW,M,M
3,1400,38,4,0,75.92,53.65,6.8,0.00,SCT,SCT,BKN
1,2030,0,3,0.6621621621621622,55.94,54.80,20.5,0.00,CLR,M,M
2,1500,81,1,0.18518518518518517,69.08,50.60,0.0,0.00,FEW,FEW,M
7,1330,1,0,0,84.02,44.45,13.7,0.00,SCT,BKN,M
4,1500,16,0,0,37.04,88.57,16.0,0.00,OVC,M,M
1,1000,47,0,0,44.06,70.42,9.1,0.00,OVC,M,M
5,1030,68,1,0.654320987654321,42.08,50.42,25.1,0.00,FEW,M,M
4,1000,39,1,0.4691358024691358,42.08,75.98,19.4,0.00,BKN,M,M
2,730,12,0,0,73.04,93.52,3.4,0.00,FEW,M,M
6,1000,35,0,0,51.98,92.93,0.0,0.00,OVC,M,M
7,2330,0,1,0.6790123456790124,53.06,48.16,12.5,0.00,SCT,BKN,M
1,1230,0,0,0,46.04,38.12,5.7,0.00,SCT,SCT,SCT
6,1930,45,2,0.06756756756756757,32.00,92.29,16.0,0.00,BKN,BKN,OVC
4,1730,121,2,0.5135135135135135,17.96,51.36,5.7,0.00,FEW,FEW,SCT
3,1330,59,3,0.1095890410958904,48.02,92.81,10.3,0.01,BKN,OVC,M
2,700,21,1,0.9629629629629629,39.92,89.34,9.1,0.00,OVC,M,M
6,730,4,4,0,69.98,70.81,0.0,0.00,SCT,OVC,M
5,1200,44,4,0,84.02,60.87,10.3,0.00,BKN,M,M
6,1400,0,4,0,78.98,43.68,4.6,0.00,FEW,M,M
6,630,0,1,0.06172839506172839,60.08,89.61,4.6,0.00,SCT,M,M
1,2300,0,4,0,69.98,84.04,5.7,0.00,FEW,FEW,M
1,1030,18,0,0,69.08,45.12,17.1,0.00,FEW,M,M
2,1130,87,2,0.8648648648648649,68.00,54.66,23.9,0.00,FEW,SCT,BKN
7,1700,57,2,0.2702702702702703,30.02,78.27,0.0,0.00,SCT,OVC,M
6,1900,0,0,0,68.00,93.38,4.6,0.00,FEW,SCT,OVC
2,2230,24,3,0.2876712328767123,53.06,71.40,9.1,0.00,OVC,M,M
4,1700,109,2,0.7972972972972973,30.92,85.05,10.3,0.00,OVC,M,M
3,1730,120,2,0.8783783783783784,59.00,83.34,8.0,0.00,FEW,OVC,M
1,930,13,0,0,50.00,82.73,13.7,0.01,FEW,BKN,OVC
4,930,97,3,0.6081081081081081,57.92,55.47,12.5,0.00,BKN,OVC,M
1,2000,98,3,0.273972602739726,68.00,33.12,4.6,0.00,BKN,M,M
5,1030,56,2,0.527027027027027,19.94,59.40,19.4,0.00,FEW,BKN,M
3,1500,0,0,0,55.94,86.52,19.4,0.00,BKN,BKN,OVC
5,1700,133,2,0.05405405405405406,39.92,100.00,3.4,0.00,OVC,M,M
6,800,13,3,0.06756756756756757,37.04,53.97,12.5,0.00,FEW,FEW,M
7,1030,16,4,0,78.80,50.69,9.1,0.00,SCT,M,M
4,1100,25,0,0,73.04,51.18,10.3,0.00,FEW,BKN,BKN
2,2300,0,3,0.3918918918918919,44.06,65.07,0.0,0.00,SCT,M,M
1,1800,93,2,0.9459459459459459,50.00,76.71,8.0,0.00,OVC,M,M
3,1430,44,3,0.40540540540540543,59.00,40.54,8.0,0.00,BKN,BKN,M
6,1830,51,1,0.32098765432098764,46.04,41.74,5.7,0.00,FEW,FEW,M
3,1300,43,2,0.5,17.06,53.39,11.4,0.00,BKN,M,M
5,1800,57,4,0,60.08,89.61,13.7,0.01,OVC,M,M
6,2030,30,2,0.8243243243243243,35.06,72.03,8.0,0.00,OVC,M,M
7,1330,49,4,0,80.06,62.29,4.6,0.00,BKN,BKN,M
1,1930,0,0,0,77.00,68.90,3.4,0.00,SCT,BKN,M
3,2330,0,3,0.12162162162162163,42.98,92.65,9.1,0.01,OVC,M,M
2,1130,45,3,0.9594594594594594,77.00,48.19,9.1,0.00,FEW,OVC,M
5,930,39,3,0.136986301369863,35.96,92.43,10.3,0.02,BKN,OVC,M
1,1230,73,3,0.0821917808219178,33.98,66.72,14.8,0.00,OVC,M,M
1,2300,0,0,0,62.06,55.68,9.1,0.00,OVC,M,M
2,2300,2,2,0.3918918918918919,37.04,100.00,3.4,0.00,VV ,M,M
7,1000,24,2,0.5540540540540541,17.06,50.79,12.5,0.00,FEW,BKN,BKN
6,1630,64,3,0.918918918918919,68.00,54.66,10.3,0.00,BKN,M,M
1,2230,0,0,0,35.96,85.37,4.6,0.00,CLR,M,M
1,1530,88,2,0.0945945945945946,17.06,80.22,11.4,0.00,BKN,OVC,M
2,900,27,2,0.6756756756756757,37.94,64.29,5.7,0.00,FEW,OVC,M
5,1400,87,1,0.654320987654321,46.04,39.90,16.0,0.00,SCT,M,M
5,1500,109,3,0.136986301369863,39.92,57.33,20.5,0.00,FEW,SCT,OVC
3,1730,136,4,0,75.02,57.47,12.5,0.00,FEW,SCT,BKN
1,1900,131,1,0.6049382716049383,46.04,62.56,0.0,0.00,BKN,M,M
6,630,0,2,0.35135135135135137,35.06,84.69,6.8,0.00,SCT,M,M
2,1000,52,3,0.1917808219178082,42.08,42.69,9.1,0.00,CLR,M,M
7,1700,0,0,0,86.00,47.97,14.8,0.00,FEW,M,M
1,1130,62,1,0.0,69.08,45.12,0.0,0.00,CLR,M,M
2,1630,0,3,0.6756756756756757,51.08,60.60,8.0,0.00,BKN,M,M
1,2000,119,3,0.0821917808219178,30.92,60.97,11.4,0.00,OVC,M,M
3,1600,35,4,0,71.96,44.06,10.3,0.00,FEW,FEW,BKN
7,1800,49,3,0.08108108108108109,48.92,49.64,10.3,0.00,SCT,BKN,M
4,1500,0,3,0.13513513513513514,66.02,87.05,6.8,0.05,FEW,SCT,OVC
6,1200,31,0,0,30.02,68.81,10.3,0.00,CLR,M,M
6,1230,27,0,0,50.00,56.30,5.7,0.00,FEW,SCT,M
2,1900,51,0,0,82.94,69.53,8.0,0.00,FEW,M,M
3,1730,141,3,0.3972602739726027,42.98,79.38,11.4,0.04,SCT,BKN,OVC
2,2200,55,2,0.8648648648648649,62.96,75.33,19.4,0.00,FEW,BKN,BKN
4,1230,0,1,0.8148148148148148,55.04,89.40,17.1,0.00,BKN,BKN,OVC
7,1200,44,3,0.2602739726027397,78.08,24.60,8.0,0.00,FEW,FEW,M
1,1400,89,2,0.28378378378378377,37.94,72.87,12.5,0.00,BKN,OVC,M
5,600,5,1,0.2222222222222222,55.94,77.23,13.7,0.00,BKN,OVC,M
7,1730,95,0,0,68.00,40.28,10.3,0.00,FEW,FEW,M
7,1830,51,1,0.41975308641975306,48.92,63.39,8.0,0.00,CLR,M,M
6,600,0,0,0,71.06,86.77,4.6,0.00,SCT,BKN,BKN
1,800,46,3,0.1891891891891892,57.02,89.48,14.8,0.00,SCT,BKN,BKN
2,930,17,2,0.9594594594594594,48.92,89.73,10.3,0.00,OVC,M,M
3,1530,0,0,0,73.94,51.65,17.1,0.00,SCT,SCT,BKN
3,600,45,3,0.7837837837837838,64.04,83.66,14.8,0.00,BKN,BKN,M
4,1630,0,3,0.6081081081081081,64.94,50.32,13.7,0.00,SCT,BKN,OVC
4,1600,93,2,0.7027027027027027,33.98,56.02,14.8,0.00,OVC,M,M
2,930,0,2,0.7702702702702703,28.04,84.87,19.4,0.00,OVC,M,M
4,1300,30,3,0.9864864864864865,68.00,78.25,8.0,0.03,FEW,SCT,BKN
3,1730,178,2,0.12162162162162163,21.02,77.45,8.0,0.00,BKN,M,M
2,1900,108,1,0.2716049382716049,53.96,66.28,0.0,0.00,FEW,FEW,M
1,800,15,0,0,69.98,96.97,3.4,0.00,SCT,BKN,OVC
3,900,62,2,0.02702702702702703,30.02,68.81,10.3,0.00,BKN,M,M
5,2330,0,3,0.0410958904109589,37.04,56.48,14.8,0.00,FEW,M,M
1,1600,86,1,0.9506172839506173,37.04,92.46,8.0,0.00,OVC,M,M
4,1530,71,1,0.2962962962962963,66.02,28.01,14.8,0.00,FEW,BKN,BKN
1,2230,18,1,0.43209876543209874,53.96,69.08,8.0,0.00,FEW,OVC,M
1,1430,97,1,0.5185185185185185,71.96,32.60,13.7,0.00,SCT,M,M
6,1730,80,0,0,69.08,38.81,10.3,0.00,FEW,M,M
4,1830,106,1,0.2962962962962963,59.00,26.90,21.7,0.00,FEW,M,M
7,2230,0,2,0.7432432432432432,35.96,78.79,16.0,0.00,OVC,M,M
1,1100,74,2,0.0945945945945946,8.06,72.46,4.6,0.00,OVC,M,M
2,2230,0,0,0,64.94,60.77,9.1,0.00,CLR,M,M
2,1430,43,3,0.1917808219178082,46.04,45.33,13.7,0.00,FEW,M,M
2,1330,70,1,0.18518518518518517,66.92,58.65,3.4,0.00,FEW,FEW,FEW
3,1530,91,2,0.5945945945945946,30.92,55.99,10.3,0.00,FEW,M,M
7,1630,82,1,0.9382716049382716,39.92,76.32,3.4,0.00,SCT,BKN,BKN
4,2300,0,0,0,71.06,86.77,8.0,0.00,SCT,BKN,M
5,2030,30,1,0.3950617283950617,57.92,86.63,9.1,0.00,BKN,OVC,M
2,2330,0,4,0,62.06,62.04,12.5,0.00,FEW,M,M
2,1800,107,3,0.0,51.98,39.40,13.7,0.00,BKN,M,M
1,2100,125,1,0.08641975308641975,73.04,73.41,0.0,0.00,OVC,M,M
4,600,5,4,0,66.92,93.35,6.8,0.00,FEW,BKN,OVC
1,1030,58,2,0.0945945945945946,6.98,72.34,8.0,0.00,BKN,OVC,M
6,2330,0,3,0.6351351351351351,68.00,87.16,9.1,0.00,FEW,SCT,M
6,1200,41,1,0.14814814814814814,51.98,63.33,18.2,0.00,OVC,M,M
6,800,24,2,0.8243243243243243,35.06,88.47,6.8,0.00,OVC,M,M
6,1530,82,2,0.35135135135135137,44.06,67.45,5.7,0.00,BKN,BKN,OVC
1,1100,57,1,0.43209876543209874,57.92,51.02,5.7,0.00,BKN,M,M
